service_id,date,exception_type
7103,20180306,1
7103,20180307,1
7103,20180308,1
7103,20180309,1
7102,20180219,1
7102,20180311,1
7102,20180225,2
2468,20180214,1
2468,20180215,1
2468,20180216,1
2468,20180305,1
2468,20180306,1
2468,20180307,1
2468,20180308,1
2468,20180309,1
2671,20180214,1
2671,20180215,1
2671,20180216,1
2671,20180217,1
2671,20180306,1
2671,20180307,1
2671,20180308,1
2671,20180309,1
2671,20180310,1
2692,20180214,1
2692,20180215,1
2692,20180216,1
2692,20180305,1
2692,20180306,1
2692,20180307,1
2692,20180308,1
2692,20180309,1
3434,20180214,1
3434,20180215,1
3434,20180216,1
3434,20180305,1
3434,20180306,1
3434,20180307,1
3434,20180308,1
3434,20180309,1
3265,20180311,1
3432,20180214,1
3432,20180215,1
3432,20180216,1
3432,20180305,1
3432,20180306,1
3432,20180307,1
3432,20180308,1
3432,20180309,1
3433,20180214,1
3433,20180215,1
3433,20180216,1
3433,20180217,1
3433,20180306,1
3433,20180307,1
3433,20180308,1
3433,20180309,1
3433,20180310,1
3435,20180214,1
3435,20180215,1
3435,20180216,1
3435,20180305,1
3435,20180306,1
3435,20180307,1
3435,20180308,1
3435,20180309,1
3436,20180214,1
3436,20180215,1
3436,20180216,1
3436,20180217,1
3436,20180306,1
3436,20180307,1
3436,20180308,1
3436,20180309,1
3436,20180310,1
2688,20180214,1
2688,20180215,1
2688,20180216,1
2688,20180305,1
2688,20180306,1
2688,20180307,1
2688,20180308,1
2688,20180309,1
2689,20180214,1
2689,20180215,1
2689,20180216,1
2689,20180217,1
2689,20180306,1
2689,20180307,1
2689,20180308,1
2689,20180309,1
2689,20180310,1
2683,20180214,1
2683,20180215,1
2683,20180216,1
2683,20180305,1
2683,20180306,1
2683,20180307,1
2683,20180308,1
2683,20180309,1
2860,20180214,1
2860,20180215,1
2860,20180216,1
2860,20180305,1
2860,20180306,1
2860,20180307,1
2860,20180308,1
2860,20180309,1
2861,20180214,1
2861,20180215,1
2861,20180216,1
2861,20180217,1
2861,20180306,1
2861,20180307,1
2861,20180308,1
2861,20180309,1
2861,20180310,1
2859,20180305,2
2864,20180214,1
2864,20180215,1
2864,20180216,1
2864,20180305,1
2864,20180306,1
2864,20180307,1
2864,20180308,1
2864,20180309,1
2865,20180214,1
2865,20180215,1
2865,20180216,1
2865,20180217,1
2865,20180306,1
2865,20180307,1
2865,20180308,1
2865,20180309,1
2865,20180310,1
7704,20180214,1
7704,20180215,1
7704,20180216,1
7704,20180305,1
7704,20180306,1
7704,20180307,1
7704,20180308,1
7704,20180309,1
7705,20180214,1
7705,20180215,1
7705,20180216,1
7705,20180217,1
7705,20180306,1
7705,20180307,1
7705,20180308,1
7705,20180309,1
7705,20180310,1
7706,20180214,1
7706,20180215,1
7706,20180216,1
7706,20180305,1
7706,20180306,1
7706,20180307,1
7706,20180308,1
7706,20180309,1
7707,20180214,1
7707,20180215,1
7707,20180216,1
7707,20180217,1
7707,20180306,1
7707,20180307,1
7707,20180308,1
7707,20180309,1
7707,20180310,1
7071,20180305,2
7071,20180306,2
7071,20180307,2
7071,20180308,2
7071,20180309,2
7073,20180306,2
7073,20180307,2
7073,20180308,2
7073,20180309,2
7072,20180214,1
7072,20180215,1
7072,20180216,1
7072,20180305,1
7074,20180307,2
7074,20180308,2
7074,20180309,2
7074,20180310,2
7040,20180310,1
7041,20180310,1
7030,20180214,1
7030,20180215,1
7030,20180216,1
7030,20180305,1
7035,20180305,1
7081,20180214,1
7081,20180215,1
7081,20180216,1
7081,20180305,1
7081,20180306,1
7081,20180307,1
7081,20180308,1
7081,20180309,1
7062,20180310,1
7061,20180310,1
7066,20180310,1
7046,20180214,1
7046,20180215,1
7046,20180216,1
7046,20180305,1
7048,20180214,1
7048,20180215,1
7048,20180216,1
7048,20180305,1
7048,20180306,1
7048,20180307,1
7048,20180308,1
7048,20180309,1
7054,20180305,1
7053,20180214,1
7053,20180215,1
7053,20180216,1
7053,20180305,1
7053,20180306,1
7053,20180307,1
7053,20180308,1
7053,20180309,1
7052,20180214,1
7052,20180215,1
7052,20180216,1
7052,20180305,1
7058,20180305,2
7047,20180214,1
7047,20180215,1
7047,20180216,1
7047,20180306,1
7047,20180307,1
7047,20180308,1
7047,20180309,1
7049,20180214,1
7049,20180215,1
7049,20180216,1
7049,20180306,1
7049,20180307,1
7049,20180308,1
7049,20180309,1
3427,20180214,1
3427,20180215,1
3427,20180216,1
3427,20180305,1
3427,20180306,1
3427,20180307,1
3427,20180308,1
3427,20180309,1
3429,20180310,1
3428,20180214,1
3428,20180215,1
3428,20180216,1
3428,20180217,1
3428,20180306,1
3428,20180307,1
3428,20180308,1
3428,20180309,1
3428,20180310,1
3262,20180214,1
3262,20180215,1
3262,20180216,1
3262,20180305,1
3262,20180306,1
3262,20180307,1
3262,20180308,1
3262,20180309,1
3430,20180311,1
3261,20180310,1
3259,20180311,1
3431,20180214,1
3431,20180215,1
3431,20180216,1
3431,20180305,1
3431,20180306,1
3431,20180307,1
3431,20180308,1
3431,20180309,1
3258,20180214,1
3258,20180215,1
3258,20180216,1
3258,20180217,1
3258,20180306,1
3258,20180307,1
3258,20180308,1
3258,20180309,1
3258,20180310,1
1340,20180217,1
1340,20180310,1
1343,20180214,1
1343,20180215,1
1343,20180216,1
1343,20180305,1
1343,20180306,1
1343,20180307,1
1343,20180308,1
1343,20180309,1
1341,20180214,1
1341,20180307,1
1342,20180215,1
1342,20180216,1
1342,20180305,1
1342,20180306,1
1342,20180308,1
1342,20180309,1
5149,20180215,1
5149,20180216,1
5149,20180305,1
5149,20180306,1
5149,20180308,1
5149,20180309,1
5147,20180214,1
5147,20180307,1
5148,20180214,1
5148,20180215,1
5148,20180216,1
5148,20180305,1
5148,20180306,1
5148,20180307,1
5148,20180308,1
5148,20180309,1
5150,20180217,1
5150,20180310,1
5144,20180311,1
5144,20180218,1
5146,20180214,1
5146,20180215,1
5146,20180216,1
5146,20180217,1
5146,20180306,1
5146,20180307,1
5146,20180308,1
5146,20180309,1
5146,20180310,1
2255,20180217,1
2255,20180310,1
2254,20180214,1
2254,20180215,1
2254,20180216,1
2254,20180217,1
2254,20180305,1
2254,20180306,1
2254,20180307,1
2254,20180308,1
2254,20180309,1
2254,20180310,1
2264,20180214,1
2264,20180215,1
2264,20180216,1
2264,20180305,1
2264,20180306,1
2264,20180307,1
2264,20180308,1
2264,20180309,1
2249,20180214,1
2249,20180307,1
129,20180214,1
129,20180215,1
129,20180216,1
129,20180305,1
129,20180306,1
129,20180307,1
129,20180308,1
129,20180309,1
125,20180217,1
125,20180310,1
127,20180214,1
127,20180307,1
131,20180214,1
131,20180215,1
131,20180216,1
131,20180217,1
131,20180305,1
131,20180306,1
131,20180307,1
131,20180308,1
131,20180309,1
131,20180310,1
128,20180215,1
128,20180216,1
128,20180305,1
128,20180306,1
128,20180308,1
128,20180309,1
1391,20180215,1
1391,20180216,1
1391,20180305,1
1391,20180306,1
1391,20180308,1
1391,20180309,1
1387,20180214,1
1387,20180307,1
1390,20180214,1
1390,20180217,1
1390,20180307,1
1390,20180310,1
1393,20180214,1
1393,20180215,1
1393,20180216,1
1393,20180217,1
1393,20180305,1
1393,20180306,1
1393,20180307,1
1393,20180308,1
1393,20180309,1
1393,20180310,1
1392,20180214,1
1392,20180215,1
1392,20180216,1
1392,20180305,1
1392,20180306,1
1392,20180307,1
1392,20180308,1
1392,20180309,1
1382,20180217,1
1382,20180310,1
1384,20180216,1
1384,20180309,1
2301,20180214,1
2301,20180215,1
2301,20180216,1
2301,20180305,1
2301,20180306,1
2301,20180307,1
2301,20180308,1
2301,20180309,1
2299,20180214,1
2299,20180307,1
2298,20180215,1
2298,20180216,1
2298,20180305,1
2298,20180306,1
2298,20180308,1
2298,20180309,1
2303,20180217,1
2303,20180310,1
2304,20180311,1
2304,20180218,1
5358,20180214,1
5358,20180215,1
5358,20180216,1
5358,20180305,1
5358,20180306,1
5358,20180307,1
5358,20180308,1
5358,20180309,1
5341,20180217,1
5341,20180310,1
5354,20180215,1
5354,20180216,1
5354,20180305,1
5354,20180306,1
5354,20180308,1
5354,20180309,1
5348,20180214,1
5348,20180307,1
5339,20180214,1
5339,20180215,1
5339,20180216,1
5339,20180305,1
5339,20180306,1
5339,20180307,1
5339,20180308,1
5339,20180309,1
5359,20180214,1
5359,20180215,1
5359,20180216,1
5359,20180217,1
5359,20180305,1
5359,20180306,1
5359,20180307,1
5359,20180308,1
5359,20180309,1
5359,20180310,1
5346,20180214,1
5346,20180307,1
5350,20180214,1
5350,20180217,1
5350,20180307,1
5350,20180310,1
5356,20180214,1
5356,20180215,1
5356,20180216,1
5356,20180305,1
5356,20180306,1
5356,20180307,1
5356,20180308,1
5356,20180309,1
5353,20180215,1
5353,20180216,1
5353,20180305,1
5353,20180306,1
5353,20180308,1
5353,20180309,1
5355,20180214,1
5355,20180215,1
5355,20180305,1
5355,20180306,1
5355,20180307,1
5355,20180308,1
5357,20180214,1
5357,20180215,1
5357,20180216,1
5357,20180305,1
5357,20180306,1
5357,20180307,1
5357,20180308,1
5357,20180309,1
5344,20180216,1
5344,20180309,1
5347,20180214,1
5347,20180307,1
5205,20180214,1
5205,20180215,1
5205,20180216,1
5205,20180305,1
5205,20180306,1
5205,20180307,1
5205,20180308,1
5205,20180309,1
5221,20180217,1
5221,20180310,1
5216,20180215,1
5216,20180216,1
5216,20180305,1
5216,20180306,1
5216,20180308,1
5216,20180309,1
5219,20180214,1
5219,20180307,1
5225,20180214,1
5225,20180215,1
5225,20180216,1
5225,20180217,1
5225,20180305,1
5225,20180306,1
5225,20180307,1
5225,20180308,1
5225,20180309,1
5225,20180310,1
5227,20180214,1
5227,20180215,1
5227,20180216,1
5227,20180305,1
5227,20180306,1
5227,20180307,1
5227,20180308,1
5227,20180309,1
5207,20180215,1
5207,20180216,1
5207,20180305,1
5207,20180306,1
5207,20180308,1
5207,20180309,1
5230,20180214,1
5230,20180307,1
3194,20180214,1
3194,20180215,1
3194,20180216,1
3194,20180305,1
3194,20180306,1
3194,20180307,1
3194,20180308,1
3194,20180309,1
3185,20180214,1
3185,20180307,1
3190,20180215,1
3190,20180216,1
3190,20180305,1
3190,20180306,1
3190,20180308,1
3190,20180309,1
3189,20180215,1
3189,20180305,1
3189,20180306,1
3189,20180308,1
3181,20180216,1
3181,20180309,1
3177,20180217,1
3177,20180310,1
3191,20180214,1
3191,20180215,1
3191,20180305,1
3191,20180306,1
3191,20180307,1
3191,20180308,1
3184,20180215,1
3184,20180305,1
3184,20180308,1
3188,20180216,1
3188,20180306,1
3188,20180309,1
5380,20180305,1
5380,20180306,1
5380,20180307,1
5380,20180308,1
5380,20180311,1
5380,20180214,1
5380,20180215,1
5380,20180218,1
5382,20180216,1
5382,20180309,1
5376,20180305,1
5376,20180306,1
5376,20180307,1
5376,20180308,1
5376,20180309,1
5376,20180311,1
5376,20180214,1
5376,20180215,1
5376,20180216,1
5376,20180218,1
5373,20180216,1
5373,20180217,1
5373,20180309,1
5373,20180310,1
5378,20180217,1
5378,20180310,1
5377,20180305,1
5377,20180306,1
5377,20180307,1
5377,20180308,1
5377,20180310,1
5377,20180311,1
5377,20180214,1
5377,20180215,1
5377,20180217,1
5377,20180218,1
5381,20180305,1
5381,20180307,1
5381,20180308,1
5381,20180311,1
5381,20180214,1
5381,20180215,1
5381,20180218,1
5379,20180311,1
5379,20180218,1
5375,20180306,1
5374,20180305,1
5374,20180306,1
5374,20180307,1
5374,20180308,1
5374,20180309,1
5374,20180310,1
5374,20180311,1
5374,20180214,1
5374,20180215,1
5374,20180216,1
5374,20180217,1
5374,20180218,1
5383,20180216,1
5383,20180306,1
5383,20180309,1
2795,20180214,1
2797,20180217,1
2798,20180216,1
2801,20180215,1
2794,20180218,1
3032,20180214,1
3032,20180215,1
3032,20180216,1
3032,20180305,1
3032,20180306,1
3032,20180307,1
3032,20180308,1
3032,20180309,1
3022,20180214,1
3022,20180307,1
3042,20180215,1
3042,20180216,1
3042,20180305,1
3042,20180306,1
3042,20180308,1
3042,20180309,1
3012,20180217,1
3012,20180310,1
3035,20180306,1
3023,20180214,1
3023,20180215,1
3023,20180216,1
3023,20180217,1
3023,20180305,1
3023,20180306,1
3023,20180307,1
3023,20180308,1
3023,20180309,1
3023,20180310,1
3024,20180214,1
3024,20180217,1
3024,20180307,1
3024,20180310,1
3020,20180214,1
3020,20180215,1
3020,20180305,1
3020,20180306,1
3020,20180307,1
3020,20180308,1
3013,20180214,1
3013,20180305,1
3013,20180306,1
3013,20180307,1
3030,20180214,1
3030,20180215,1
3030,20180216,1
3030,20180305,1
3030,20180306,1
3030,20180307,1
3030,20180308,1
3030,20180309,1
3026,20180215,1
3026,20180305,1
3026,20180308,1
3040,20180215,1
3040,20180308,1
5185,20180214,1
5185,20180215,1
5185,20180216,1
5185,20180305,1
5185,20180306,1
5185,20180307,1
5185,20180308,1
5185,20180309,1
5187,20180215,1
5187,20180216,1
5187,20180305,1
5187,20180306,1
5187,20180308,1
5187,20180309,1
5189,20180214,1
5189,20180307,1
5195,20180214,1
5195,20180215,1
5195,20180216,1
5195,20180217,1
5195,20180305,1
5195,20180306,1
5195,20180307,1
5195,20180308,1
5195,20180309,1
5195,20180310,1
5191,20180214,1
5191,20180217,1
5191,20180307,1
5191,20180310,1
5198,20180217,1
5198,20180310,1
5193,20180306,1
5180,20180214,1
5180,20180216,1
5180,20180307,1
5180,20180309,1
5199,20180214,1
5199,20180215,1
5199,20180216,1
5199,20180305,1
5199,20180307,1
5199,20180308,1
5199,20180309,1
5184,20180215,1
5184,20180308,1
1313,20180215,1
1313,20180216,1
1313,20180305,1
1313,20180306,1
1313,20180308,1
1313,20180309,1
1318,20180214,1
1318,20180307,1
1314,20180214,1
1314,20180215,1
1314,20180216,1
1314,20180305,1
1314,20180306,1
1314,20180307,1
1314,20180308,1
1314,20180309,1
1317,20180311,1
1317,20180218,1
1316,20180217,1
1316,20180310,1
1319,20180214,1
1319,20180215,1
1319,20180216,1
1319,20180217,1
1319,20180305,1
1319,20180306,1
1319,20180307,1
1319,20180308,1
1319,20180309,1
1319,20180310,1
25,20180214,1
25,20180215,1
25,20180216,1
25,20180305,1
25,20180306,1
25,20180307,1
25,20180308,1
25,20180309,1
23,20180214,1
23,20180307,1
24,20180215,1
24,20180216,1
24,20180305,1
24,20180306,1
24,20180308,1
24,20180309,1
1353,20180214,1
1353,20180215,1
1353,20180216,1
1353,20180305,1
1353,20180306,1
1353,20180307,1
1353,20180308,1
1353,20180309,1
1366,20180214,1
1366,20180215,1
1366,20180216,1
1366,20180217,1
1366,20180305,1
1366,20180306,1
1366,20180307,1
1366,20180308,1
1366,20180309,1
1366,20180310,1
1367,20180217,1
1367,20180310,1
1355,20180305,1
1362,20180311,1
1362,20180218,1
1375,20180306,1
1375,20180307,1
1375,20180308,1
1375,20180309,1
1375,20180310,1
1375,20180311,1
1375,20180214,1
1375,20180215,1
1375,20180216,1
1375,20180217,1
1375,20180218,1
1360,20180305,1
1360,20180306,1
1360,20180307,1
1360,20180308,1
1360,20180309,1
1360,20180310,1
1360,20180311,1
1360,20180214,1
1360,20180215,1
1360,20180216,1
1360,20180217,1
1360,20180218,1
1363,20180310,1
1363,20180311,1
1363,20180217,1
1363,20180218,1
1365,20180305,1
1365,20180306,1
1365,20180307,1
1365,20180308,1
1365,20180309,1
1365,20180311,1
1365,20180214,1
1365,20180215,1
1365,20180216,1
1365,20180218,1
1364,20180215,1
1364,20180216,1
1364,20180305,1
1364,20180306,1
1364,20180308,1
1364,20180309,1
1357,20180214,1
1357,20180307,1
1373,20180214,1
1373,20180215,1
1373,20180216,1
1373,20180306,1
1373,20180307,1
1373,20180308,1
1373,20180309,1
1379,20180214,1
1379,20180215,1
1379,20180216,1
1379,20180217,1
1379,20180307,1
1379,20180308,1
1379,20180309,1
1379,20180310,1
1351,20180306,1
1352,20180307,1
1352,20180308,1
1352,20180309,1
1352,20180310,1
1352,20180311,1
1352,20180214,1
1352,20180215,1
1352,20180216,1
1352,20180217,1
1352,20180218,1
1374,20180214,1
1374,20180215,1
1374,20180216,1
1374,20180217,1
1374,20180306,1
1374,20180307,1
1374,20180308,1
1374,20180309,1
1374,20180310,1
3072,20180214,1
3072,20180215,1
3072,20180216,1
3072,20180305,1
3072,20180306,1
3072,20180307,1
3072,20180308,1
3072,20180309,1
3073,20180310,1
3067,20180311,1
3081,20180214,1
3081,20180215,1
3081,20180216,1
3081,20180305,1
3081,20180306,1
3081,20180307,1
3081,20180308,1
3081,20180309,1
3081,20180310,1
3070,20180214,1
3070,20180215,1
3070,20180216,1
3070,20180306,1
3070,20180307,1
3070,20180308,1
3070,20180309,1
3070,20180310,1
3076,20180214,1
3076,20180307,1
3074,20180215,1
3074,20180216,1
3074,20180305,1
3074,20180306,1
3074,20180308,1
3074,20180309,1
3080,20180305,1
3080,20180306,1
3080,20180307,1
3080,20180308,1
3080,20180309,1
3080,20180310,1
3080,20180311,1
3080,20180214,1
3080,20180215,1
3080,20180216,1
166,20180214,1
166,20180215,1
166,20180216,1
166,20180305,1
166,20180306,1
166,20180307,1
166,20180308,1
166,20180309,1
165,20180217,1
165,20180310,1
1753,20180214,1
1753,20180307,1
1756,20180215,1
1756,20180216,1
1756,20180305,1
1756,20180306,1
1756,20180308,1
1756,20180309,1
1757,20180214,1
1757,20180215,1
1757,20180216,1
1757,20180305,1
1757,20180306,1
1757,20180307,1
1757,20180308,1
1757,20180309,1
1749,20180217,1
1749,20180310,1
1758,20180214,1
1758,20180215,1
1758,20180216,1
1758,20180217,1
1758,20180305,1
1758,20180306,1
1758,20180307,1
1758,20180308,1
1758,20180309,1
1758,20180310,1
1752,20180216,1
1752,20180309,1
1755,20180215,1
1755,20180305,1
1755,20180306,1
1755,20180308,1
155,20180215,1
155,20180216,1
155,20180305,1
155,20180306,1
155,20180308,1
155,20180309,1
161,20180214,1
161,20180307,1
150,20180214,1
150,20180215,1
150,20180216,1
150,20180305,1
150,20180306,1
150,20180307,1
150,20180308,1
150,20180309,1
160,20180214,1
160,20180215,1
160,20180216,1
160,20180217,1
160,20180305,1
160,20180306,1
160,20180307,1
160,20180308,1
160,20180309,1
160,20180310,1
159,20180217,1
159,20180310,1
141,20180311,1
141,20180218,1
157,20180214,1
157,20180217,1
157,20180307,1
157,20180310,1
158,20180310,1
158,20180311,1
158,20180217,1
158,20180218,1
1405,20180214,1
1405,20180307,1
1408,20180215,1
1408,20180216,1
1408,20180305,1
1408,20180306,1
1408,20180308,1
1408,20180309,1
1409,20180214,1
1409,20180215,1
1409,20180216,1
1409,20180305,1
1409,20180306,1
1409,20180307,1
1409,20180308,1
1409,20180309,1
1406,20180214,1
1406,20180217,1
1406,20180307,1
1406,20180310,1
1403,20180217,1
1403,20180310,1
1407,20180215,1
1407,20180306,1
1407,20180308,1
3146,20180214,1
3146,20180215,1
3146,20180216,1
3146,20180305,1
3146,20180306,1
3146,20180307,1
3146,20180308,1
3146,20180309,1
3143,20180215,1
3143,20180216,1
3143,20180305,1
3143,20180306,1
3143,20180308,1
3143,20180309,1
3128,20180214,1
3128,20180307,1
3150,20180214,1
3150,20180215,1
3150,20180216,1
3150,20180217,1
3150,20180305,1
3150,20180306,1
3150,20180307,1
3150,20180308,1
3150,20180309,1
3150,20180310,1
3137,20180217,1
3137,20180310,1
3133,20180311,1
3133,20180218,1
3114,20180307,1
3114,20180310,1
3114,20180311,1
3114,20180214,1
3114,20180217,1
3114,20180218,1
3104,20180214,1
3104,20180215,1
3104,20180216,1
3104,20180305,1
3104,20180306,1
3104,20180307,1
3104,20180308,1
3104,20180309,1
3111,20180217,1
3111,20180310,1
3117,20180215,1
3117,20180216,1
3117,20180305,1
3117,20180306,1
3117,20180308,1
3117,20180309,1
3106,20180214,1
3106,20180307,1
3107,20180214,1
3107,20180215,1
3107,20180216,1
3107,20180217,1
3107,20180305,1
3107,20180306,1
3107,20180307,1
3107,20180308,1
3107,20180309,1
3107,20180310,1
3120,20180215,1
3120,20180216,1
3120,20180217,1
3120,20180305,1
3120,20180306,1
3120,20180308,1
3120,20180309,1
3120,20180310,1
3113,20180214,1
3113,20180217,1
3113,20180307,1
3113,20180310,1
1805,20180214,1
1805,20180215,1
1805,20180216,1
1805,20180305,1
1805,20180306,1
1805,20180307,1
1805,20180308,1
1805,20180309,1
1802,20180214,1
1802,20180307,1
1804,20180215,1
1804,20180216,1
1804,20180305,1
1804,20180306,1
1804,20180308,1
1804,20180309,1
1806,20180214,1
1806,20180215,1
1806,20180216,1
1806,20180217,1
1806,20180305,1
1806,20180306,1
1806,20180307,1
1806,20180308,1
1806,20180309,1
1806,20180310,1
1801,20180217,1
1801,20180310,1
1803,20180214,1
1803,20180217,1
1803,20180307,1
1803,20180310,1
1807,20180214,1
1807,20180215,1
1807,20180216,1
1807,20180305,1
1807,20180306,1
1807,20180307,1
1807,20180308,1
1807,20180309,1
607,20180214,1
607,20180215,1
607,20180216,1
607,20180305,1
607,20180306,1
607,20180307,1
607,20180308,1
607,20180309,1
599,20180214,1
599,20180215,1
599,20180216,1
599,20180305,1
599,20180306,1
599,20180307,1
599,20180308,1
599,20180309,1
598,20180217,1
598,20180310,1
593,20180217,1
593,20180310,1
591,20180214,1
591,20180215,1
591,20180305,1
591,20180306,1
591,20180307,1
591,20180308,1
592,20180311,1
592,20180218,1
606,20180311,1
606,20180218,1
595,20180305,1
595,20180306,1
595,20180307,1
595,20180308,1
595,20180309,1
595,20180310,1
595,20180311,1
595,20180214,1
595,20180215,1
595,20180216,1
595,20180217,1
595,20180218,1
604,20180214,1
604,20180215,1
604,20180216,1
604,20180217,1
604,20180305,1
604,20180306,1
604,20180307,1
604,20180308,1
604,20180309,1
604,20180310,1
600,20180214,1
600,20180307,1
605,20180215,1
605,20180216,1
605,20180305,1
605,20180306,1
605,20180308,1
605,20180309,1
596,20180214,1
596,20180215,1
596,20180216,1
596,20180217,1
596,20180305,1
596,20180306,1
596,20180307,1
596,20180308,1
596,20180309,1
596,20180310,1
601,20180311,1
601,20180218,1
603,20180214,1
603,20180215,1
603,20180216,1
603,20180305,1
603,20180306,1
603,20180307,1
603,20180308,1
603,20180309,1
594,20180214,1
594,20180215,1
594,20180216,1
594,20180217,1
594,20180305,1
594,20180306,1
594,20180307,1
594,20180308,1
594,20180309,1
594,20180310,1
602,20180214,1
602,20180217,1
602,20180307,1
602,20180310,1
608,20180215,1
608,20180216,1
608,20180305,1
608,20180306,1
608,20180308,1
608,20180309,1
597,20180217,1
597,20180310,1
93,20180214,1
93,20180307,1
519,20180214,1
519,20180215,1
519,20180216,1
519,20180305,1
519,20180306,1
519,20180307,1
519,20180308,1
519,20180309,1
515,20180214,1
515,20180307,1
517,20180215,1
517,20180216,1
517,20180305,1
517,20180306,1
517,20180308,1
517,20180309,1
523,20180214,1
523,20180215,1
523,20180216,1
523,20180217,1
523,20180305,1
523,20180306,1
523,20180307,1
523,20180308,1
523,20180309,1
523,20180310,1
522,20180214,1
522,20180215,1
522,20180216,1
522,20180305,1
522,20180306,1
522,20180307,1
522,20180308,1
522,20180309,1
513,20180217,1
513,20180310,1
516,20180214,1
516,20180217,1
516,20180307,1
516,20180310,1
520,20180214,1
520,20180215,1
520,20180216,1
520,20180217,1
520,20180305,1
520,20180306,1
520,20180307,1
520,20180308,1
520,20180309,1
520,20180310,1
518,20180215,1
518,20180216,1
518,20180217,1
518,20180305,1
518,20180306,1
518,20180308,1
518,20180309,1
518,20180310,1
514,20180216,1
514,20180309,1
521,20180305,1
3050,20180214,1
3050,20180307,1
3061,20180215,1
3061,20180216,1
3061,20180305,1
3061,20180306,1
3061,20180308,1
3061,20180309,1
3056,20180214,1
3056,20180215,1
3056,20180216,1
3056,20180305,1
3056,20180306,1
3056,20180307,1
3056,20180308,1
3056,20180309,1
3049,20180217,1
3049,20180310,1
3059,20180216,1
3059,20180309,1
7994,20180214,1
7994,20180215,1
7994,20180216,1
7994,20180305,1
7994,20180306,1
7994,20180307,1
7994,20180308,1
7994,20180309,1
8003,20180215,1
8003,20180305,1
8003,20180306,1
8003,20180308,1
8008,20180216,1
8008,20180309,1
7995,20180214,1
7995,20180307,1
7982,20180215,1
7982,20180216,1
7982,20180305,1
7982,20180306,1
7982,20180308,1
7982,20180309,1
7983,20180217,1
7983,20180310,1
8000,20180215,1
8000,20180308,1
7998,20180214,1
7998,20180215,1
7998,20180306,1
7998,20180307,1
7998,20180308,1
8007,20180214,1
8007,20180217,1
8007,20180307,1
8007,20180310,1
2985,20180215,1
2985,20180216,1
2985,20180305,1
2985,20180306,1
2985,20180308,1
2985,20180309,1
2983,20180214,1
2983,20180307,1
2986,20180214,1
2986,20180215,1
2986,20180216,1
2986,20180305,1
2986,20180306,1
2986,20180307,1
2986,20180308,1
2986,20180309,1
3086,20180214,1
3086,20180307,1
3099,20180214,1
3099,20180215,1
3099,20180216,1
3099,20180305,1
3099,20180306,1
3099,20180307,1
3099,20180308,1
3099,20180309,1
3101,20180215,1
3101,20180216,1
3101,20180305,1
3101,20180306,1
3101,20180308,1
3101,20180309,1
3092,20180217,1
3092,20180310,1
3089,20180214,1
3089,20180215,1
3089,20180216,1
3089,20180217,1
3089,20180305,1
3089,20180306,1
3089,20180307,1
3089,20180308,1
3089,20180309,1
3089,20180310,1
3095,20180214,1
3095,20180217,1
3095,20180307,1
3095,20180310,1
2266,20180214,1
2266,20180215,1
2266,20180216,1
2266,20180305,1
2266,20180306,1
2266,20180307,1
2266,20180308,1
2266,20180309,1
2274,20180214,1
2274,20180307,1
2278,20180217,1
2278,20180310,1
2270,20180215,1
2270,20180216,1
2270,20180305,1
2270,20180306,1
2270,20180308,1
2270,20180309,1
2284,20180214,1
2284,20180215,1
2284,20180216,1
2284,20180305,1
2284,20180306,1
2284,20180307,1
2284,20180308,1
2284,20180309,1
2290,20180310,1
2290,20180311,1
2290,20180217,1
2290,20180218,1
2286,20180215,1
2286,20180216,1
2286,20180305,1
2286,20180306,1
2286,20180308,1
2286,20180309,1
2283,20180311,1
2283,20180218,1
2285,20180214,1
2285,20180307,1
2291,20180217,1
2291,20180310,1
2295,20180214,1
2295,20180215,1
2295,20180216,1
2295,20180217,1
2295,20180305,1
2295,20180306,1
2295,20180307,1
2295,20180308,1
2295,20180309,1
2295,20180310,1
2293,20180216,1
2293,20180309,1
2288,20180214,1
2288,20180215,1
2288,20180305,1
2288,20180306,1
2288,20180307,1
2288,20180308,1
3011,20180214,1
3011,20180215,1
3011,20180216,1
3011,20180217,1
3011,20180305,1
3011,20180306,1
3011,20180307,1
3011,20180308,1
3011,20180309,1
3011,20180310,1
3003,20180214,1
3003,20180215,1
3003,20180216,1
3003,20180305,1
3003,20180306,1
3003,20180307,1
3003,20180308,1
3003,20180309,1
3002,20180215,1
3002,20180216,1
3002,20180305,1
3002,20180306,1
3002,20180308,1
3002,20180309,1
3001,20180214,1
3001,20180307,1
2992,20180218,1
2991,20180217,1
103,20180217,1
103,20180310,1
108,20180214,1
108,20180307,1
110,20180215,1
110,20180216,1
110,20180305,1
110,20180306,1
110,20180308,1
110,20180309,1
109,20180214,1
109,20180217,1
109,20180307,1
109,20180310,1
111,20180214,1
111,20180215,1
111,20180216,1
111,20180305,1
111,20180306,1
111,20180307,1
111,20180308,1
111,20180309,1
113,20180214,1
113,20180215,1
113,20180216,1
113,20180217,1
113,20180305,1
113,20180306,1
113,20180307,1
113,20180308,1
113,20180309,1
113,20180310,1
5418,20180214,1
5418,20180215,1
5418,20180216,1
5418,20180305,1
5418,20180306,1
5418,20180307,1
5418,20180308,1
5418,20180309,1
5416,20180214,1
5416,20180307,1
5434,20180215,1
5434,20180216,1
5434,20180305,1
5434,20180306,1
5434,20180308,1
5434,20180309,1
5437,20180215,1
5437,20180308,1
