stop_id,name,code,destination,osm:ref:FR:STIF,osm:ref:FR:STIF:ExternalCode_Line
StopPoint:Node:973577566,Rennes - D'Assas,N12,Romainville–Carnot,22642,100987785:N12
StopPoint:Node:973577562,Michel Debré,N12,Romainville–Carnot,20123,100987785:N12
StopPoint:Node:973577561,Bonaparte - Saint-Germain,N12,Romainville–Carnot,28529,100987785:N12
StopPoint:Node:2078035939,Seine - Buci,N12,Romainville–Carnot,28423,100987785:N12
StopPoint:Node:2069841120,Seine - Buci,N12,Romainville–Carnot,28423,100987785:N12
StopPoint:Node:1692424971,Saint-Germain - Odéon,N12,Romainville–Carnot,28026,100987785:N12
StopPoint:Node:831428180,Saint-Michel - Saint-Germain,N12,Romainville–Carnot,36484,100987785:N12
StopPoint:Node:831428176,Cité - Palais de Justice,N12,Romainville–Carnot,22644,100987785:N12
StopPoint:Node:697185101,Châtelet,N12,Romainville–Carnot,19741;41401,100987785:N12
StopPoint:Node:808486050,Turbigo–Etienne Marcel,N12,Romainville–Carnot,37536,100987785:N12
StopPoint:Node:808486003,Réaumur - Sébastopol,N12,Romainville–Carnot,22984,100987785:N12
StopPoint:Node:813027531,Réaumur − Arts et Métiers,N12,Romainville–Carnot,24791,100987785:N12
StopPoint:Node:1261068386,Square du Temple — Mairie du 3ème - Carreau du Temple,N12,Romainville–Carnot,39463,100987785:N12
StopPoint:Node:1261068387,Turbigo—République,N12,Romainville–Carnot,40848,100987785:N12
StopPoint:Node:1261068393,République,N12,Romainville–Carnot,28400,100987785:N12
StopPoint:Node:2878817117,Belleville,N12,Romainville–Carnot,26664,100987785:N12
StopPoint:Node:2878817123,Jourdain,N12,Romainville–Carnot,26666,100987785:N12
StopPoint:Node:2878817119,Carnot,N12,Romainville–Carnot,21189,100987785:N12
StopPoint:Node:697185101,Châtelet,N23,Chelles–Gournay RER,19741;41401,100987756:N23
StopPoint:Node:808486127,Les Halles - Centre Georges Pompidou,N23,Chelles–Gournay RER,37538,100987756:N23
StopPoint:Node:808486050,Turbigo–Etienne Marcel,N23,Chelles–Gournay RER,37536,100987756:N23
StopPoint:Node:808486003,Réaumur - Sébastopol,N23,Chelles–Gournay RER,22984,100987756:N23
StopPoint:Node:813027531,Réaumur − Arts et Métiers,N23,Chelles–Gournay RER,24791,100987756:N23
StopPoint:Node:1261068386,Square du Temple — Mairie du 3ème - Carreau du Temple,N23,Chelles–Gournay RER,39463,100987756:N23
StopPoint:Node:1261068387,Turbigo—République,N23,Chelles–Gournay RER,40848,100987756:N23
StopPoint:Node:1261068393,République,N23,Chelles–Gournay RER,28400,100987756:N23
StopPoint:Node:2549984379,Gare de l'Est,N43,Gare de Sarcelles - Sainte-Brice,40022,100987766:N43
StopPoint:Node:2042462310,Valenciennes,N43,Gare de Sarcelles - Sainte-Brice,39925,100987766:N43
StopPoint:Node:884493081,Gare du Nord,N43,Gare de Sarcelles - Sainte-Brice,17567,100987766:N43
StopPoint:Node:891069015,Gare du Nord,N43,Gare de Sarcelles - Sainte-Brice,39803,100987766:N43
StopPoint:Node:2281243446,Ordener - Marx Dormoy,N43,Gare de Sarcelles - Sainte-Brice,39802,100987766:N43
StopPoint:Node:2042462381,Les Roses,N43,Gare de Sarcelles - Sainte-Brice,28006,100987766:N43
StopPoint:Node:2042462387,Boucry,N43,Gare de Sarcelles - Sainte-Brice,8452,100987766:N43
StopPoint:Node:891069015,Gare du Nord,350,Gare de l'Est,39803,100100350:350
StopPoint:Node:808486071,Gare du Nord,38,Porte d'Orléans,39926,100100038:38
StopPoint:Node:813027561,Gare de l'Est,38,Porte d'Orléans,8425,100100038:38
StopPoint:Node:813027526,Magenta - Saint-Martin,38,Porte d'Orléans,22745,100100038:38
StopPoint:Node:813027552,Mairie du 10e,38,Porte d'Orléans,22975,100100038:38
StopPoint:Node:813027519,Porte Saint-Martin,38,Porte d'Orléans,37122,100100038:38
StopPoint:Node:813027531,Réaumur − Arts et Métiers,38,Porte d'Orléans,24791,100100038:38
StopPoint:Node:706128129,Grenier Saint-Lazare - Quartier de l'Horloge,38,Porte d'Orléans,28262,100100038:38
StopPoint:Node:1014690200,Centre Georges Pompidou,38,Porte d'Orléans,28259,100100038:38
StopPoint:Node:813027557,Hôtel de Ville,38,Porte d'Orléans,39924,100100038:38
StopPoint:Node:827319995,Châtelet,38,Porte d'Orléans,39779,100100038:38
StopPoint:Node:827320004,Cité - Palais de Justice,38,Porte d'Orléans,36492;22644,100100038:38
StopPoint:Node:676888667,Saint-Michel - Saint-Germain,38,Porte d'Orléans,26619,100100038:38
StopPoint:Node:638572250,Les Écoles,38,Porte d'Orléans,8432,100100038:38
StopPoint:Node:827320011,Luxembourg,38,Porte d'Orléans,36548,100100038:38
StopPoint:Node:788194355,Auguste Comte,38,Porte d'Orléans,22983,100100038:38
StopPoint:Node:827320007,Val de Grâce,38,Porte d'Orléans,22977,100100038:38
StopPoint:Node:827320006,Observatoire - Port Royal,38,Porte d'Orléans,39759,100100038:38
StopPoint:Node:827319999,Hôpital Saint-Vincent de Paul,38,Porte d'Orléans,39768,100100038:38
StopPoint:Node:827320002,Denfert Rochereau - Arago,38,Porte d'Orléans,34169,100100038:38
StopPoint:Node:827320005,Denfert Rochereau,38,Porte d'Orléans,22978,100100038:38
StopPoint:Node:813457965,Mouton - Duvernet,38,Porte d'Orléans,39752,100100038:38
StopPoint:Node:813457962,Alésia - Maine,38,Porte d'Orléans,39751,100100038:38
StopPoint:Node:813457936,Alésia–Général Leclerc,38,Porte d'Orléans,22967,100100038:38
StopPoint:Node:813457945,Porte d'Orléans,38,Porte d'Orléans,22972,100100038:38
StopPoint:Node:4610351352,Porte d'Orléans,38,Gare du Nord,22966,100100038:38
StopPoint:Node:831351258,Alésia–Général Leclerc,38,Gare du Nord,36547,100100038:38
StopPoint:Node:831351259,Mouton-Duvernet,38,Gare du Nord,22979,100100038:38
StopPoint:Node:831351260,Denfert Rochereau - Daguerre,38,Gare du Nord,22980,100100038:38
StopPoint:Node:831351262,Denfert Rochereau - Arago,38,Gare du Nord,26866,100100038:38
StopPoint:Node:360389290,Hôpital Saint-Vincent de Paul,38,Gare du Nord,39769,100100038:38
StopPoint:Node:831393962,Observatoire - Port Royal,38,Gare du Nord,22981,100100038:38
StopPoint:Node:360389277,Val de Grâce,38,Gare du Nord,22982,100100038:38
StopPoint:Node:360389291,Auguste Comte,38,Gare du Nord,22983,100100038:38
StopPoint:Node:831393959,Luxembourg,38,Gare du Nord,22964,100100038:38
StopPoint:Node:638572251,Les Écoles,38,Gare du Nord,22962,100100038:38
StopPoint:Node:831428180,Saint-Michel - Saint-Germain,38,Gare du Nord,36484,100100038:38
StopPoint:Node:831428176,Cité - Palais de Justice,38,Gare du Nord,22644,100100038:38
StopPoint:Node:697185100,Châtelet,38,Gare du Nord,39789,100100038:38
StopPoint:Node:808486050,Turbigo–Etienne Marcel,38,Gare du Nord,37536,100100038:38
StopPoint:Node:808486003,Réaumur - Sébastopol,38,Gare du Nord,22984,100100038:38
StopPoint:Node:808486113,Strasbourg - Saint-Denis,38,Gare du Nord,22985,100100038:38
StopPoint:Node:808486080,Château d'Eau,38,Gare du Nord,22986,100100038:38
StopPoint:Node:2490190440,Gare de l'Est,38,Gare du Nord,39800,100100038:38
StopPoint:Node:2042462310,Valenciennes,38,Gare du Nord,39925,100100038:38
StopPoint:Node:827624431,Gare du Nord,38,Gare du Nord,39805,100100038:38
StopPoint:Node:5070264560,Porte d'Orléans,28,Gare Saint-Lazare,22965,100100028:28
StopPoint:Node:831351258,Alésia–Général Leclerc,28,Gare Saint-Lazare,36547,100100028:28
StopPoint:Node:2044101789,Alésia–Maine,28,Gare Saint-Lazare,27082,100100028:28
StopPoint:Node:813502913,Mairie du 14e Arrondissement,28,Gare Saint-Lazare,27083,100100028:28
StopPoint:Node:813502927,Château–Mairie du 14e Arrondissement,28,Gare Saint-Lazare,27077,100100028:28
StopPoint:Node:765999466,Losserand–Maine,28,Gare Saint-Lazare,27078,100100028:28
StopPoint:Node:765982202,Gaîté,28,Gare Saint-Lazare,27075,100100028:28
StopPoint:Node:765983569,Gare Montparnasse,28,Gare Saint-Lazare,20099,100100028:28
StopPoint:Node:765985729,Place du 18 Juin 1940 - Rue du Départ,28,Gare Saint-Lazare,28682,100100028:28
StopPoint:Node:827520706,Place du 18 Juin 1940 − Rue de l'Arrivée,28,Gare Saint-Lazare,27079,100100028:28
StopPoint:Node:827520679,Maine - Vaugirard,28,Gare Saint-Lazare,26783,100100028:28
StopPoint:Node:827520685,Hôpital des Enfants Malades,28,Gare Saint-Lazare,8445,100100028:28
StopPoint:Node:2044101791,Breteuil,28,Gare Saint-Lazare,27087,100100028:28
StopPoint:Node:827520654,El Salvador,28,Gare Saint-Lazare,27073,100100028:28
StopPoint:Node:827520661,Fontenoy − Unesco,28,Gare Saint-Lazare,27074,100100028:28
StopPoint:Node:827520704,Duquesne − Lowendal,28,Gare Saint-Lazare,26361,100100028:28
StopPoint:Node:827520688,École Militaire,28,Gare Saint-Lazare,39484,100100028:28
StopPoint:Node:827520682,Invalides − La Tour Maubourg,28,Gare Saint-Lazare,41801,100100028:28
StopPoint:Node:827520665,La Tour Maubourg − Saint-Dominique,28,Gare Saint-Lazare,39483,100100028:28
StopPoint:Node:827520625,Pont des Invalides − Place de Finlande,28,Gare Saint-Lazare,39394,100100028:28
StopPoint:Node:827520669,Palais de la Découverte,28,Gare Saint-Lazare,28431,100100028:28
StopPoint:Node:827520648,Rond-Point des Champs-Élysées - Matignon,28,Gare Saint-Lazare,24251,100100028:28
StopPoint:Node:5070885929,Matignon - Saint-Honoré,28,Gare Saint-Lazare,22998,100100028:28
StopPoint:Node:827520645,Haussmann - Miromesnil,28,Gare Saint-Lazare,25398,100100028:28
StopPoint:Node:825260424,Saint-Augustin,28,Gare Saint-Lazare,41802,100100028:28
StopPoint:Node:827520700,Gare Saint-Lazare,28,Gare Saint-Lazare,39482,100100028:28
StopPoint:Node:827576253,Gare Saint-Lazare,28,Porte d'Orléans,39477,100100028:28
StopPoint:Node:817222305,Saint-Augustin,28,Porte d'Orléans,41802,100100028:28
StopPoint:Node:827576221,La Boétie - Miromesnil,28,Porte d'Orléans,39477,100100028:28
StopPoint:Node:827576242,Rond-Point des Champs-Élysées - Franklin D. Roosevelt,28,Porte d'Orléans,22970,100100028:28
StopPoint:Node:827576238,Rond-Point des Champs-Élysées,28,Porte d'Orléans,22969,100100028:28
StopPoint:Node:831157914,Pont des Invalides − Place de Finlande,28,Porte d'Orléans,39395,100100028:28
StopPoint:Node:831157903,La Tour Maubourg − Saint-Dominique,28,Porte d'Orléans,39481,100100028:28
StopPoint:Node:831157907,Invalides − La Tour Maubourg,28,Porte d'Orléans,22968,100100028:28
StopPoint:Node:831157912,Rue Cler,28,Porte d'Orléans,39485,100100028:28
StopPoint:Node:827520630,École Militaire,28,Porte d'Orléans,26346,100100028:28
StopPoint:Node:827520686,Duquesne − Lowendal,28,Porte d'Orléans,27086,100100028:28
StopPoint:Node:831294977,Fontenoy − Unesco,28,Porte d'Orléans,27081,100100028:28
StopPoint:Node:831294981,El Salvador,28,Porte d'Orléans,26348,100100028:28
StopPoint:Node:831294991,Breteuil,28,Porte d'Orléans,39479,100100028:28
StopPoint:Node:259856862,Hôpital des Enfants Malades,28,Porte d'Orléans,25746,100100028:28
StopPoint:Node:831294979,Maine - Vaugirard,28,Porte d'Orléans,26787,100100028:28
StopPoint:Node:831294976,Place du 18 Juin 1940 - Rue de l'Arrivée,28,Porte d'Orléans,26757,100100028:28
StopPoint:Node:765986101,Place du 18 Juin 1940 - Rue du Départ,28,Porte d'Orléans,37360,100100028:28
StopPoint:Node:260016906,Gare Montparnasse,28,Porte d'Orléans,37359,100100028:28
StopPoint:Node:765998625,Gaîté,28,Porte d'Orléans,39480,100100028:28
StopPoint:Node:766000034,Losserand–Maine,28,Porte d'Orléans,27085,100100028:28
StopPoint:Node:831307123,Château–Mairie du 14e Arrondissement,28,Porte d'Orléans,27080,100100028:28
StopPoint:Node:831307121,Mairie du 14e Arrondissement,28,Porte d'Orléans,27076,100100028:28
StopPoint:Node:831307124,Alésia–Maine,28,Porte d'Orléans,27084,100100028:28
StopPoint:Node:813457936,Alésia–Général Leclerc,28,Porte d'Orléans,22967,100100028:28
StopPoint:Node:813457945,Porte d'Orléans,28,Porte d'Orléans,22972,100100028:28
StopPoint:Node:985449421,Hôpital Européen Georges Pompidou,42,Gare du Nord,37358,100100042:42
StopPoint:Node:985449311,Rue Leblanc,42,Gare du Nord,25449,100100042:42
StopPoint:Node:985449390,Leblanc - Delbarre,42,Gare du Nord,39326,100100042:42
StopPoint:Node:985449338,Place Balard,42,Gare du Nord,25749,100100042:42
StopPoint:Node:450721733,Saint-Charles - Balard,42,Gare du Nord,23465,100100042:42
StopPoint:Node:985449248,Rond-Point Saint-Charles,42,Gare du Nord,23464,100100042:42
StopPoint:Node:985449334,Convention - Boucicaut,42,Gare du Nord,23461,100100042:42
StopPoint:Node:985449268,Charles Michels,42,Gare du Nord,23477,100100042:42
StopPoint:Node:985449235,Théatre,42,Gare du Nord,412993,100100042:42
StopPoint:Node:443481015,Docteur Finlay,42,Gare du Nord,40078,100100042:42
StopPoint:Node:989065432,Dupleix,42,Gare du Nord,23457,100100042:42
StopPoint:Node:989065473,Desaix,42,Gare du Nord,23462,100100042:42
StopPoint:Node:989065313,Rapp – La Bourdonnais,42,Gare du Nord,26307,100100042:42
StopPoint:Node:2662224913,Champs-Élysées Clemenceau,42,Gare du Nord,27334,100100042:42
StopPoint:Node:1212027115,Concorde - Cours la Reine,42,Gare du Nord,27333,100100042:42
StopPoint:Node:1315326998,Opéra,42,Gare du Nord,30010,100100042:42
StopPoint:Node:827624431,Gare du Nord,42,Gare du Nord,39805,100100042:42
StopPoint:Node:830583610,Opéra - Scribe,42,Hôpital Européen Georges Pompidou,39325,100100042:42
StopPoint:Node:831025083,Concorde − Cours la Reine,42,Hôpital Européen Georges Pompidou,23450,100100042:42
StopPoint:Node:831025085,Champs-Élysées Clémenceau,42,Hôpital Européen Georges Pompidou,23466,100100042:42
StopPoint:Node:989065350,Rapp – La Bourdonnais,42,Hôpital Européen Georges Pompidou,23317,100100042:42
StopPoint:Node:985449395,Charles Michels,42,Hôpital Européen Georges Pompidou,23478,100100042:42
StopPoint:Node:450721353,Lourmel - Félix Faure,42,Hôpital Européen Georges Pompidou,28678,100100042:42
StopPoint:Node:450721133,Vasco de Gama - Lourmel,42,Hôpital Européen Georges Pompidou,28677,100100042:42
StopPoint:Node:985449305,Balard - Lecourbe,42,Hôpital Européen Georges Pompidou,25747,100100042:42
StopPoint:Node:985449416,Place Balard,42,Hôpital Européen Georges Pompidou,25450,100100042:42
StopPoint:Node:985449364,Rue Leblanc,42,Hôpital Européen Georges Pompidou,25449,100100042:42
StopPoint:Node:985449386,Hôpital Européen Georges Pompidou,42,Hôpital Européen Georges Pompidou,39398,100100042:42
StopPoint:Node:930361051,Normandie,N21,Châtelet,8199,100987760:N21
StopPoint:Node:492901677,La Fontaine,N21,Châtelet,8206,100987760:N21
StopPoint:Node:930358508,Les Cottages,N21,Châtelet,8208,100987760:N21
StopPoint:Node:3648034382,Hôtel de Ville d'Arcueil,N21,Châtelet,8334,100987760:N21
StopPoint:Node:922779440,Laplace RER,N21,Châtelet,26869,100987760:N21
StopPoint:Node:979068071,Vache Noire,N21,Châtelet,26868,100987760:N21
StopPoint:Node:979068156,Léon Gambetta,N21,Châtelet,40791,100987760:N21
StopPoint:Node:554915792,Gabriel Péri,N21,Châtelet,37800,100987760:N21
StopPoint:Node:2670774958,Porte d'Orléans,N21,Châtelet,22973,100987760:N21
StopPoint:Node:831351260,Denfert Rochereau - Daguerre,N21,Châtelet,22980,100987760:N21
StopPoint:Node:360389291,Auguste Comte,N21,Châtelet,22983,100987760:N21
StopPoint:Node:831393959,Luxembourg,N21,Châtelet,22964,100987760:N21
StopPoint:Node:638572251,Les Écoles,N21,Châtelet,22962,100987760:N21
StopPoint:Node:831428180,Saint-Michel - Saint-Germain,N21,Châtelet,36484,100987760:N21
StopPoint:Node:2079093349,Châtelet,N21,Châtelet,39780,100987760:N21
StopPoint:Node:1606140478,Petit Chambord - Lycée Lakanal,N21,Châtelet,22899,100987760:N21
StopPoint:Node:360389290,Hôpital Saint-Vincent de Paul,N21,Châtelet,39769,100987760:N21
StopPoint:Node:5170020798,Auguste Mounié - Division Leclerc,N21,Châtelet,35773,100987760:N21
StopPoint:Node:1606161332,Saussaye - Mirabeau,N21,Châtelet,36595,100987760:N21
StopPoint:Node:979833066,Cousin de Méricourt,N21,Châtelet,28581,100987760:N21
StopPoint:Node:2140174269,Auguste Delaune,N21,Châtelet,8044,100987760:N21
StopPoint:Node:831428176,Cité - Palais de Justice,N21,Châtelet,22644,100987760:N21
StopPoint:Node:1606161336,Biarritz,N21,Châtelet,8202,100987760:N21
StopPoint:Node:1606161308,Blanche de Castille,N21,Châtelet,39611,100987760:N21
StopPoint:Node:831351262,Denfert Rochereau - Arago,N21,Châtelet,26866,100987760:N21
StopPoint:Node:831351259,Mouton-Duvernet,N21,Châtelet,22979,100987760:N21
StopPoint:Node:1606161294,Pont d'Antony,N21,Châtelet,8207,100987760:N21
StopPoint:Node:360389277,Val de Grâce,N21,Châtelet,22982,100987760:N21
StopPoint:Node:831351258,Alésia–Général Leclerc,N21,Châtelet,36547,100987760:N21
StopPoint:Node:979068029,Mairie de Cachan,N21,Châtelet,36142,100987760:N21
StopPoint:Node:831393962,Observatoire - Port Royal,N21,Châtelet,22981,100987760:N21
StopPoint:Node:1606140512,Morteaux,N21,Châtelet,8200,100987760:N21
StopPoint:Node:1606140517,Fernand Fenzy,N21,Châtelet,8201,100987760:N21
StopPoint:Node:930347097,Général de Gaulle - Croix de Berny,N21,Châtelet,22883,100987760:N21
StopPoint:Node:5301690349,Périgord,N21,Châtelet,8205,100987760:N21
StopPoint:Node:827319995,Châtelet,N21,Châtelet,39779,100987760:N21
StopPoint:Node:2553096098,Hôtel de Ville,N21,Châtelet,25530,100987760:N21
StopPoint:Node:831351262,Denfert Rochereau - Arago,N122,Châtelet,26866,100987790:N122
StopPoint:Node:831393962,Observatoire - Port Royal,N122,Châtelet,22981,100987790:N122
StopPoint:Node:831393959,Luxembourg,N122,Châtelet,22964,100987790:N122
StopPoint:Node:831428180,Saint-Michel - Saint-Germain,N122,Châtelet,36484,100987790:N122
StopPoint:Node:2574759536,Rennes - Littré,N01,Gare de l'Est (circulaire intérieure),22639,100987775:N01
StopPoint:Node:2876905478,Place du 18 Juin 1940 - Rue de l'Arrivée,N01,Gare de l'Est (circulaire intérieure),22645,100987775:N01
StopPoint:Node:968151943,Gare Montparnasse,N01,Gare de l'Est (circulaire intérieure),37390,100987775:N01
StopPoint:Node:765989532,Place du 18 Juin 1940,N01,Gare de l'Est (circulaire intérieure),37380,100987775:N01
StopPoint:Node:973577566,Rennes - D'Assas,N01,Gare de l'Est (circulaire intérieure),22642,100987775:N01
StopPoint:Node:973577562,Michel Debré,N01,Gare de l'Est (circulaire intérieure),20123,100987775:N01
StopPoint:Node:973785567,Saint-Germain-des-Prés,N01,Gare de l'Est (circulaire intérieure),22748,100987775:N01
StopPoint:Node:2039737161,Pont du Carrousel - Quai Voltaire,N01,Gare de l'Est (circulaire intérieure),22637,100987775:N01
StopPoint:Node:2378135252,Musée d'Orsay,N01,Gare de l'Est (circulaire intérieure),35850,100987775:N01
StopPoint:Node:2043615161,Assemblée Nationale,N01,Gare de l'Est (circulaire intérieure),8434,100987775:N01
StopPoint:Node:969082218,Invalides,N01,Gare de l'Est (circulaire intérieure),37722,100987775:N01
StopPoint:Node:827520669,Palais de la Découverte,N01,Gare de l'Est (circulaire intérieure),28431,100987775:N01
StopPoint:Node:827520648,Rond-Point des Champs-Élysées - Matignon,N01,Gare de l'Est (circulaire intérieure),24251,100987775:N01
StopPoint:Node:827520645,Haussmann - Miromesnil,N01,Gare de l'Est (circulaire intérieure),25398,100987775:N01
StopPoint:Node:977993861,Saint-Augustin,N01,Gare de l'Est (circulaire intérieure),36546,100987775:N01
StopPoint:Node:977993871,Gare Saint-Lazare,N01,Gare de l'Est (circulaire intérieure),28406,100987775:N01
StopPoint:Node:3247829814,Liège,N01,Gare de l'Est (circulaire intérieure),30135,100987775:N01
StopPoint:Node:597264735,Place de Clichy,N01,Gare de l'Est (circulaire intérieure),19734,100987775:N01
