service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1092,0,0,0,0,0,0,1,20180204,20180218
4157,1,0,0,0,0,0,0,20180129,20180212
4163,0,1,1,1,1,1,0,20180124,20180217
4161,1,1,1,1,1,0,0,20180124,20180216
4167,0,0,0,0,0,0,1,20180204,20180218
4173,1,1,1,1,1,0,0,20180124,20180216
4176,0,1,1,1,1,1,0,20180124,20180217
4175,1,1,1,1,1,0,0,20180124,20180216
4166,0,0,0,0,0,0,1,20180128,20180218
4179,1,1,1,1,1,0,0,20180124,20180216
4168,1,0,0,0,0,0,0,20180129,20180212
4170,0,0,0,0,0,0,1,20180128,20180218
962,0,0,0,0,0,1,0,20180127,20180217
961,1,1,1,1,1,0,0,20180124,20180216
1131,0,0,0,0,0,0,1,20180128,20180218
4067,1,1,1,1,1,0,0,20180124,20180216
4068,0,1,1,1,1,1,0,20180124,20180217
4069,1,1,1,1,1,0,1,20180124,20180218
4070,1,1,1,1,1,1,0,20180124,20180217
4071,1,1,1,1,1,0,0,20180124,20180216
4882,1,1,1,1,1,0,0,20180124,20180216
4884,1,1,1,1,1,0,0,20180124,20180216
4885,0,1,1,1,1,1,0,20180124,20180217
4886,0,0,0,0,1,0,0,20180126,20180216
4883,1,1,1,1,0,0,0,20180124,20180215
4890,1,1,1,1,1,0,0,20180124,20180216
4888,1,1,1,1,1,0,0,20180124,20180216
4889,1,1,1,1,0,0,0,20180124,20180215
4891,0,1,1,1,1,1,0,20180124,20180217
4892,0,0,0,0,1,0,0,20180126,20180216
4105,1,1,1,1,1,0,0,20180124,20180216
4106,0,0,0,0,0,1,0,20180127,20180217
1099,0,0,0,0,0,1,0,20180127,20180210
5963,0,0,0,0,0,1,0,20180127,20180217
5903,0,0,0,0,0,0,1,20180128,20180211
5902,1,1,1,1,1,0,0,20180124,20180216
5905,0,1,1,1,1,1,0,20180124,20180217
5967,1,1,1,1,1,0,0,20180124,20180216
5968,1,1,1,1,1,1,0,20180124,20180217
5966,1,1,1,1,1,0,1,20180124,20180218
5970,0,0,0,0,0,1,0,20180127,20180217
5971,0,0,0,0,0,0,1,20180128,20180218
5969,0,1,1,1,1,1,0,20180124,20180217
5964,1,1,1,1,1,0,0,20180124,20180216
5965,0,0,0,0,0,1,0,20180127,20180217
4898,1,1,1,1,1,0,0,20180124,20180216
4899,0,1,1,1,1,1,0,20180124,20180217
4900,1,1,1,1,1,0,0,20180124,20180216
4794,1,1,1,1,1,0,0,20180124,20180216
4901,0,1,1,1,1,1,0,20180124,20180217
4894,1,1,1,1,1,0,0,20180124,20180216
4793,1,1,1,1,1,0,0,20180124,20180216
4895,0,0,0,0,0,1,0,20180127,20180217
4897,1,1,1,1,1,0,0,20180124,20180216
4896,1,1,1,1,1,0,0,20180124,20180216
2811,1,1,1,1,1,0,0,20180124,20180216
2309,0,0,0,0,0,1,0,20180127,20180217
2813,1,1,1,1,1,0,0,20180124,20180216
2812,1,1,0,1,1,0,0,20180125,20180216
2624,1,1,0,1,1,0,0,20180125,20180216
2625,0,0,1,0,0,0,0,20180124,20180214
2817,1,1,1,1,1,0,0,20180124,20180216
2815,1,1,1,1,1,0,0,20180124,20180216
2814,0,0,0,0,0,1,1,20180127,20180218
2816,1,1,0,1,1,0,0,20180125,20180216
781,1,1,1,1,1,0,0,20180124,20180216
780,0,1,1,1,1,1,0,20180124,20180217
4186,0,0,0,0,0,1,0,20180127,20180217
4182,1,1,1,1,1,0,0,20180124,20180216
4181,0,0,0,0,0,0,1,20180204,20180218
4180,0,0,0,0,0,0,1,20180128,20180218
4184,1,1,1,1,1,1,0,20180124,20180217
4183,1,1,1,1,1,0,0,20180124,20180216
4189,1,1,1,1,1,0,0,20180124,20180216
4192,0,0,0,0,0,1,0,20180127,20180217
4190,1,1,1,1,1,1,0,20180124,20180217
4187,0,0,0,0,0,0,1,20180128,20180218
4188,0,0,0,0,0,0,1,20180204,20180218
4072,1,1,1,1,1,0,0,20180124,20180216
3412,1,1,1,1,1,0,0,20180124,20180216
3413,0,0,0,0,0,0,1,20180128,20180218
4073,1,1,1,1,1,0,0,20180124,20180216
2312,1,1,1,1,1,0,0,20180124,20180216
2314,0,1,1,1,1,1,0,20180124,20180217
2313,1,1,1,1,1,0,0,20180124,20180216
2113,0,0,0,0,0,0,1,20180128,20180211
2114,1,0,0,0,0,0,0,20180129,20180212
2315,1,1,1,1,1,0,0,20180124,20180216
2316,0,1,1,1,1,1,0,20180124,20180217
2317,0,0,0,0,0,1,0,20180127,20180217
4085,1,1,1,1,1,0,0,20180124,20180216
1581,0,0,0,0,0,0,1,20180128,20180211
4090,0,0,0,0,0,1,0,20180127,20180217
4094,1,1,1,1,1,0,0,20180124,20180216
4095,0,0,0,0,1,0,0,20180126,20180216
4093,1,1,1,1,1,0,0,20180124,20180216
4091,0,0,0,0,0,1,0,20180127,20180217
4088,0,0,0,0,0,0,1,20180128,20180218
4087,1,1,1,1,1,0,0,20180124,20180216
975,1,1,1,1,0,0,0,20180124,20180215
973,0,0,0,0,1,0,0,20180126,20180216
4082,1,1,1,1,1,0,0,20180124,20180216
4081,1,1,1,1,1,0,0,20180124,20180216
4080,0,0,0,0,0,1,0,20180127,20180217
2960,0,0,0,0,0,1,0,20180127,20180217
4083,0,0,0,0,0,0,1,20180128,20180218
4075,0,0,0,0,0,1,0,20180127,20180217
4077,1,1,1,1,1,0,0,20180124,20180215
4100,0,0,0,0,0,1,0,20180127,20180217
4098,0,0,0,0,0,0,1,20180128,20180218
4102,1,1,1,1,1,0,0,20180124,20180216
4103,0,0,0,0,1,0,0,20180126,20180216
5100,1,1,1,1,1,0,0,20180124,20180216
5104,0,0,0,0,0,1,0,20180127,20180217
5105,0,0,0,0,0,0,1,20180128,20180218
5102,0,1,1,1,1,0,0,20180124,20180216
5101,1,1,1,1,0,0,0,20180124,20180215
1140,0,0,0,0,0,1,0,20180127,20180210
4810,1,1,1,1,0,0,0,20180124,20180215
5108,1,1,1,1,1,0,0,20180124,20180216
5107,0,1,1,1,1,0,0,20180124,20180216
5106,1,1,1,1,1,0,0,20180124,20180216
5109,0,1,1,1,1,1,0,20180124,20180217
2958,0,0,0,0,0,0,1,20180128,20180211
1803,1,1,1,1,1,0,0,20180124,20180216
1805,1,1,1,1,1,0,0,20180124,20180216
1809,1,1,1,1,1,0,0,20180124,20180216
1807,1,1,1,1,1,0,0,20180124,20180216
1806,1,1,1,1,1,0,0,20180124,20180216
1808,1,1,1,1,1,0,0,20180124,20180216
1810,1,1,1,1,1,0,0,20180124,20180216
1804,1,1,1,1,1,0,0,20180124,20180216
2630,0,0,0,0,1,0,0,20180126,20180216
2636,0,0,0,0,0,1,0,20180127,20180217
2861,1,1,1,1,1,0,0,20180124,20180216
2862,0,1,1,1,1,1,0,20180124,20180217
2632,1,1,1,1,0,0,0,20180124,20180215
2629,0,0,0,0,0,0,1,20180128,20180218
2634,1,0,0,0,0,0,0,20180129,20180212
2633,0,0,0,0,0,1,0,20180127,20180217
2631,0,0,0,0,0,0,1,20180128,20180218
2871,1,1,1,1,1,0,0,20180124,20180216
2872,0,1,1,1,1,1,0,20180124,20180217
5131,1,1,1,1,0,0,0,20180124,20180215
5130,1,1,1,1,1,1,0,20180124,20180217
5129,1,1,1,1,1,0,0,20180124,20180216
5132,0,0,0,0,0,1,0,20180127,20180217
5133,0,0,0,0,1,0,0,20180126,20180216
5134,1,1,1,1,1,0,0,20180124,20180216
5136,0,0,0,0,0,1,0,20180127,20180217
5135,1,1,1,1,1,1,0,20180124,20180217
5114,1,1,1,1,1,0,0,20180124,20180216
5116,1,1,1,1,1,0,0,20180124,20180216
5118,1,1,1,1,1,0,0,20180124,20180216
5121,0,0,0,0,0,1,0,20180127,20180217
5119,1,1,1,1,1,0,0,20180124,20180216
5115,1,1,1,1,1,0,0,20180124,20180216
5122,0,0,0,0,0,0,1,20180128,20180218
5117,0,1,1,1,1,1,0,20180124,20180217
5128,0,0,0,0,0,0,1,20180128,20180218
5127,0,0,0,0,0,1,0,20180127,20180217
5125,0,1,1,1,1,1,0,20180124,20180217
5123,1,1,1,1,1,0,0,20180124,20180216
5124,1,1,1,1,1,0,0,20180124,20180216
4809,1,1,1,1,0,0,0,20180124,20180215
270,0,0,0,0,0,0,1,20180128,20180218
609,1,1,1,1,1,0,0,20180124,20180216
610,1,1,1,1,1,0,0,20180124,20180216
611,0,1,1,1,1,1,0,20180124,20180217
600,1,0,0,0,0,0,0,20180129,20180212
603,1,1,0,1,1,0,0,20180125,20180216
602,0,0,1,0,0,0,0,20180124,20180214
614,1,1,0,1,1,0,0,20180125,20180216
612,1,1,1,1,1,0,0,20180124,20180216
613,1,1,1,1,1,0,0,20180124,20180216
616,0,0,1,0,0,0,0,20180124,20180214
615,1,1,1,1,1,1,0,20180124,20180217
1000,1,1,1,1,1,0,0,20180124,20180216
1002,0,0,0,0,0,1,0,20180127,20180217
1001,1,1,1,1,1,0,0,20180124,20180216
968,0,0,0,0,0,1,0,20180127,20180210
999,1,1,1,1,1,1,0,20180124,20180217
1003,1,1,1,1,1,0,0,20180124,20180216
1005,0,0,0,0,0,1,0,20180127,20180217
1004,0,0,0,0,0,1,0,20180127,20180217
873,0,0,0,0,0,1,0,20180127,20180217
872,1,1,1,1,1,0,0,20180124,20180216
875,1,1,1,1,1,0,0,20180124,20180216
874,1,1,1,1,1,1,0,20180124,20180217
5091,1,1,1,1,1,0,0,20180124,20180216
5093,0,1,1,1,1,1,0,20180124,20180217
5092,1,1,1,1,0,0,0,20180124,20180215
5096,1,1,1,1,1,0,0,20180124,20180216
5097,0,1,1,1,1,1,0,20180124,20180217
2091,0,0,0,0,0,0,1,20180128,20180218
1117,0,0,0,0,0,0,1,20180128,20180218
5429,0,0,0,0,0,1,0,20180127,20180217
5428,1,1,1,1,1,0,0,20180124,20180216
1094,0,1,1,1,1,1,0,20180124,20180217
2204,1,0,0,0,0,0,0,20180129,20180212
5432,1,1,1,1,1,0,0,20180124,20180216
5433,0,1,1,1,1,1,0,20180124,20180217
5431,1,1,1,1,1,0,0,20180124,20180216
5434,0,0,0,0,0,1,0,20180127,20180217
5435,0,0,0,0,0,0,1,20180128,20180218
971,0,0,0,0,0,1,0,20180127,20180217
3246,1,1,1,1,1,0,0,20180124,20180216
3245,1,1,1,1,1,0,0,20180124,20180216
3248,1,1,1,1,1,0,0,20180124,20180216
3253,1,1,1,1,1,0,0,20180124,20180216
3256,0,0,0,0,0,1,0,20180127,20180217
3254,1,1,1,1,1,0,0,20180124,20180216
3257,1,1,1,1,1,0,0,20180124,20180216
3258,1,1,1,1,1,0,0,20180124,20180216
3260,0,0,0,0,0,1,0,20180127,20180217
972,1,1,1,1,1,0,0,20180124,20180216
3249,1,1,1,1,1,0,0,20180124,20180216
3250,1,1,1,1,1,0,0,20180124,20180216
3252,0,0,0,0,0,1,0,20180127,20180217
3262,1,1,1,1,1,0,0,20180124,20180216
3261,1,1,1,1,1,0,0,20180124,20180216
4812,1,1,1,1,1,0,0,20180124,20180216
5145,1,1,1,1,1,0,0,20180124,20180216
5148,1,1,1,1,1,0,0,20180124,20180216
5149,1,1,1,1,1,0,0,20180124,20180216
5146,1,1,1,1,1,0,0,20180124,20180216
5147,1,1,1,1,1,0,0,20180124,20180216
2568,1,1,1,1,1,0,0,20180124,20180216
2567,1,1,1,1,1,0,0,20180124,20180216
2570,0,0,0,0,0,1,0,20180127,20180217
2571,0,0,0,0,0,1,0,20180127,20180217
2569,0,1,1,1,1,1,0,20180124,20180217
2573,0,0,0,0,0,0,1,20180128,20180218
2572,0,0,0,0,0,0,1,20180128,20180218
2574,1,0,0,0,0,0,0,20180129,20180212
2578,1,1,1,1,1,0,0,20180124,20180216
2577,1,1,1,1,1,0,0,20180124,20180216
2581,0,0,0,0,0,1,0,20180127,20180217
2580,0,0,0,0,0,1,0,20180127,20180217
2579,0,1,1,1,1,1,0,20180124,20180217
2582,0,0,0,0,0,0,1,20180128,20180218
2583,0,0,0,0,0,0,1,20180128,20180218
2584,1,0,0,0,0,0,0,20180129,20180212
4523,0,0,0,0,0,1,1,20180127,20180218
4522,0,1,1,1,1,0,0,20180124,20180216
4521,1,0,0,0,0,0,0,20180129,20180212
4520,0,1,1,1,1,0,0,20180124,20180216
4519,0,1,1,1,1,0,0,20180124,20180216
4479,1,0,0,0,0,0,0,20180129,20180212
4518,0,1,1,1,1,0,0,20180124,20180216
3373,0,1,1,1,1,0,0,20180201,20180216
4524,0,1,1,1,1,0,0,20180124,20180216
4525,0,1,1,1,1,0,0,20180124,20180216
4526,0,0,1,1,1,0,0,20180124,20180131
4478,0,0,1,1,1,0,0,20180124,20180131
236,1,1,1,1,1,0,0,20180124,20180216
223,0,0,1,0,0,0,0,20180124,20180214
222,1,1,0,1,1,0,0,20180125,20180216
238,1,1,0,1,1,0,0,20180125,20180216
237,1,1,1,1,1,0,0,20180124,20180216
239,1,1,0,1,1,0,0,20180125,20180216
229,1,1,1,1,1,0,0,20180124,20180216
228,1,1,1,1,1,0,0,20180124,20180216
231,0,0,0,0,0,1,0,20180127,20180217
235,1,1,1,1,1,0,0,20180124,20180216
233,0,0,0,0,0,0,1,20180128,20180218
234,1,1,1,1,1,0,0,20180124,20180216
5139,1,1,1,1,1,0,0,20180124,20180216
4796,1,1,1,1,1,0,0,20180124,20180216
5141,0,0,0,0,0,1,1,20180127,20180218
5140,1,1,1,1,1,1,0,20180124,20180217
5142,1,1,1,1,1,0,0,20180124,20180216
5143,1,1,1,1,1,1,0,20180124,20180217
5144,0,0,0,0,0,1,1,20180127,20180218
2333,0,0,0,0,0,1,0,20180127,20180217
2335,1,1,1,1,0,0,0,20180124,20180215
2136,0,0,0,0,1,0,0,20180126,20180216
2142,1,1,1,1,0,0,0,20180124,20180215
2334,0,0,0,0,0,1,0,20180127,20180217
2337,1,1,1,1,0,0,0,20180124,20180215
433,0,0,0,0,0,1,0,20180127,20180217
428,1,1,1,1,1,0,0,20180124,20180216
432,0,0,0,0,1,0,0,20180126,20180216
430,1,1,1,1,0,0,0,20180124,20180215
429,1,1,1,1,1,0,0,20180124,20180216
438,0,0,0,0,0,1,0,20180127,20180217
437,0,0,0,0,1,0,0,20180126,20180216
435,1,1,1,1,1,1,0,20180124,20180217
434,1,1,1,1,1,0,0,20180124,20180216
436,1,1,1,1,0,0,0,20180124,20180215
2206,1,1,1,1,1,0,0,20180124,20180216
5137,1,1,1,1,1,0,0,20180124,20180216
5138,1,1,1,1,1,0,0,20180124,20180216
3198,0,0,0,0,0,0,1,20180211,20180218
3201,0,0,0,0,0,1,0,20180210,20180217
2139,1,1,1,1,1,0,0,20180124,20180202
3202,1,1,1,1,1,0,0,20180205,20180216
2307,0,0,0,0,0,1,0,20180127,20180203
2138,0,0,0,0,0,0,1,20180128,20180204
3268,1,1,1,1,1,0,0,20180205,20180216
3199,0,1,1,1,1,1,0,20180124,20180203
2137,1,0,0,0,0,0,0,20180129,20180205
2308,0,0,0,0,0,0,1,20180128,20180204
3273,1,1,1,1,1,0,0,20180205,20180216
3274,0,1,1,1,1,1,0,20180206,20180217
3270,1,1,1,1,1,0,0,20180124,20180202
3269,0,0,0,0,0,0,1,20180128,20180204
3272,1,1,1,1,1,0,0,20180205,20180216
3200,0,1,1,1,1,1,0,20180206,20180217
3271,0,0,0,0,0,1,0,20180127,20180203
3275,0,0,0,0,0,0,1,20180128,20180204
3276,0,0,0,0,0,1,0,20180127,20180203
2119,0,0,0,0,0,0,1,20180128,20180218
3265,0,0,0,0,0,1,0,20180127,20180217
3264,1,1,1,1,1,0,0,20180124,20180216
3266,1,1,1,1,1,0,0,20180124,20180216
3267,0,0,0,0,0,1,0,20180127,20180217
4808,1,1,1,1,1,0,0,20180124,20180216
5989,0,0,0,0,0,1,0,20180127,20180217
5992,0,0,0,0,0,1,0,20180127,20180217
5990,1,1,1,1,1,1,0,20180124,20180217
1557,1,1,1,1,1,0,0,20180124,20180216
1555,0,0,0,0,0,1,0,20180127,20180217
1556,0,0,0,0,0,0,1,20180128,20180218
1553,1,0,0,0,0,0,0,20180129,20180212
1554,1,1,1,1,1,1,0,20180124,20180217
1552,0,0,0,0,0,0,1,20180128,20180218
1551,0,1,1,1,1,1,0,20180124,20180217
1550,1,1,1,1,1,0,0,20180124,20180216
1400,0,0,0,0,0,1,0,20180127,20180217
982,0,0,0,0,0,1,0,20180127,20180217
757,1,1,1,1,0,0,0,20180124,20180215
1398,0,0,0,0,0,0,1,20180128,20180218
1399,0,0,0,0,1,0,0,20180126,20180216
1563,0,0,0,0,0,0,1,20180128,20180218
1560,1,1,1,1,1,0,0,20180124,20180216
1561,0,1,1,1,1,1,0,20180124,20180217
1562,0,0,0,0,0,1,0,20180127,20180217
1568,1,1,1,1,1,0,0,20180124,20180216
1567,0,0,0,0,0,0,1,20180128,20180218
1565,0,0,0,0,0,1,0,20180127,20180217
1566,1,1,1,1,1,1,0,20180124,20180217
1564,1,0,0,0,0,0,0,20180129,20180212
991,0,0,0,0,0,1,0,20180127,20180217
989,1,1,1,1,1,0,0,20180124,20180216
992,1,1,1,1,1,0,0,20180124,20180216
765,0,0,0,0,1,0,0,20180126,20180216
767,1,1,1,1,0,0,0,20180124,20180215
994,1,1,1,1,1,0,0,20180124,20180216
5055,1,1,1,1,1,0,0,20180124,20180216
5057,0,1,1,1,1,1,0,20180124,20180217
5058,0,0,1,0,0,0,0,20180124,20180214
5059,0,0,0,0,0,1,0,20180127,20180217
5054,1,1,1,1,1,0,0,20180124,20180216
5056,1,1,0,1,1,0,0,20180125,20180216
4792,1,1,0,1,1,0,0,20180125,20180216
4791,0,0,1,0,0,0,0,20180124,20180214
5069,0,0,1,0,0,0,0,20180124,20180214
5067,1,1,1,1,1,0,0,20180124,20180216
5068,1,1,0,1,1,0,0,20180125,20180216
5071,0,0,1,0,0,0,0,20180124,20180214
5070,1,1,0,1,1,0,0,20180125,20180216
5066,1,1,0,1,1,0,0,20180125,20180216
5063,0,0,1,0,0,0,0,20180124,20180214
5064,0,0,0,0,0,1,1,20180127,20180218
5065,0,0,0,0,0,1,0,20180127,20180217
5060,1,1,1,1,1,0,0,20180124,20180216
5062,0,1,1,1,1,1,0,20180124,20180217
5061,1,1,0,1,1,0,0,20180125,20180216
866,1,1,1,1,1,0,0,20180124,20180216
868,1,1,1,1,1,0,0,20180124,20180216
870,0,0,0,0,0,1,0,20180127,20180217
869,1,1,1,1,1,0,0,20180124,20180216
5045,1,1,1,1,1,0,0,20180124,20180216
5046,1,1,0,1,0,0,0,20180125,20180215
5047,1,1,1,1,0,0,0,20180124,20180215
5050,0,0,0,0,1,0,0,20180126,20180216
5049,0,0,1,0,1,0,0,20180124,20180216
5048,1,1,1,1,1,0,0,20180124,20180216
5030,1,1,1,1,1,0,0,20180124,20180216
5029,1,1,1,1,0,0,0,20180124,20180215
4790,0,0,0,0,1,0,0,20180126,20180216
4807,1,1,0,1,0,0,0,20180125,20180215
5035,0,0,0,0,0,1,0,20180127,20180217
5034,0,0,0,0,1,0,0,20180126,20180216
5033,0,1,1,1,1,1,0,20180124,20180217
5031,1,1,1,1,1,0,0,20180124,20180216
5032,1,1,1,1,1,1,0,20180124,20180217
5052,0,1,1,1,1,0,0,20180124,20180216
5053,0,0,0,0,0,1,0,20180127,20180217
5037,1,1,1,1,1,0,0,20180124,20180216
5039,1,1,1,1,1,0,0,20180124,20180216
5040,1,1,1,1,1,1,0,20180124,20180217
5042,0,0,0,0,0,1,1,20180127,20180218
5044,0,0,0,0,0,1,0,20180127,20180217
5041,0,1,1,1,1,1,1,20180124,20180218
5038,1,1,1,1,1,0,0,20180124,20180216
6159,1,1,1,1,1,0,0,20180124,20180216
6160,1,1,1,1,1,0,0,20180124,20180216
6162,1,1,1,1,1,0,0,20180124,20180216
5934,1,1,1,1,0,0,0,20180124,20180215
5933,0,0,0,0,1,0,0,20180126,20180216
4987,1,1,1,1,1,0,0,20180124,20180216
4986,1,1,1,1,1,0,0,20180124,20180216
1103,1,0,0,0,0,0,0,20180129,20180212
5984,0,1,1,1,1,0,0,20180124,20180216
743,0,1,1,1,1,0,0,20180124,20180216
5983,1,1,1,1,1,0,0,20180124,20180216
5982,1,1,1,1,1,0,0,20180124,20180216
1101,0,0,0,0,0,0,1,20180128,20180218
5973,1,1,1,1,1,0,0,20180124,20180216
5976,0,1,1,1,1,0,0,20180124,20180216
5974,1,1,1,1,1,0,0,20180124,20180216
5975,1,0,0,0,0,0,0,20180129,20180212
5979,1,1,1,1,1,0,0,20180124,20180216
5978,1,1,1,1,1,0,0,20180124,20180216
5981,0,1,1,1,1,0,0,20180124,20180216
5980,1,0,0,0,0,0,0,20180129,20180212
5977,0,0,0,0,0,1,0,20180127,20180217
5988,0,1,1,1,1,0,0,20180124,20180216
5985,0,0,0,0,0,1,0,20180127,20180217
5986,1,0,0,0,0,0,0,20180129,20180212
5987,1,1,1,1,1,0,0,20180124,20180216
5023,1,1,1,1,1,0,0,20180124,20180216
5024,1,1,1,1,1,0,0,20180124,20180216
5025,0,1,1,1,1,1,0,20180124,20180217
5022,1,1,1,1,1,0,0,20180124,20180216
5026,1,1,1,1,1,0,0,20180124,20180216
5028,0,0,0,0,0,1,0,20180127,20180217
5027,0,1,1,1,1,1,0,20180124,20180217
1541,1,1,1,1,1,0,0,20180124,20180216
1542,0,0,0,0,0,1,0,20180127,20180217
1535,0,0,0,0,0,0,1,20180128,20180218
1534,1,1,1,1,1,0,0,20180124,20180216
1536,1,1,1,1,1,1,1,20180124,20180218
1539,0,0,0,0,0,1,0,20180127,20180210
1538,1,1,1,1,1,0,0,20180124,20180216
1540,1,1,1,1,1,1,0,20180124,20180216
1537,1,1,1,1,1,1,1,20180124,20180218
1547,1,1,1,1,1,0,0,20180124,20180216
1546,1,1,1,1,1,0,0,20180124,20180216
1545,0,1,1,1,1,1,0,20180124,20180217
1543,1,1,1,1,1,0,0,20180124,20180216
1544,1,1,1,1,1,0,0,20180124,20180216
1548,0,0,0,0,0,1,0,20180127,20180217
1549,0,0,0,0,0,0,1,20180128,20180218
784,1,1,1,1,1,0,0,20180124,20180216
3414,0,1,1,1,1,1,0,20180124,20180217
1758,0,0,0,0,0,0,1,20180128,20180218
771,0,0,0,0,0,0,1,20180128,20180218
3408,1,0,0,0,0,0,0,20180129,20180212
2851,1,1,1,1,1,1,1,20180124,20180218
2850,1,1,1,1,1,1,1,20180124,20180218
2852,1,1,1,1,1,1,0,20180124,20180217
2853,1,1,1,1,1,1,0,20180124,20180217
2856,0,1,1,1,1,1,1,20180124,20180218
2854,1,1,1,1,1,0,0,20180124,20180216
2855,1,1,1,1,1,1,0,20180124,20180217
5082,1,1,1,1,1,0,0,20180124,20180216
5083,1,1,1,1,1,0,0,20180124,20180216
5084,0,1,1,1,1,1,0,20180124,20180217
5087,1,1,1,1,1,0,0,20180124,20180216
5088,0,1,1,1,1,1,0,20180124,20180217
966,0,0,0,0,1,0,0,20180126,20180216
3236,0,0,0,0,0,1,1,20180127,20180218
3231,1,1,1,1,1,0,0,20180124,20180216
3233,0,1,1,1,1,1,1,20180124,20180217
3232,1,1,1,1,1,0,0,20180124,20180216
964,1,1,1,1,0,0,0,20180124,20180215
3228,1,1,1,1,1,1,1,20180124,20180218
3226,1,1,1,1,1,1,1,20180124,20180218
3227,0,0,0,0,0,0,1,20180128,20180218
3229,1,1,1,1,1,1,1,20180124,20180217
3230,1,1,1,1,1,1,0,20180124,20180217
3239,1,1,1,1,1,0,0,20180124,20180216
3237,1,1,1,1,1,1,1,20180124,20180217
3238,0,0,0,0,0,0,1,20180128,20180218
3243,0,0,0,0,0,1,0,20180127,20180210
3242,0,0,0,0,0,1,0,20180127,20180217
3240,1,1,1,1,1,1,0,20180124,20180216
605,1,1,1,1,1,0,0,20180124,20180216
604,0,0,0,0,0,1,0,20180127,20180217
606,0,0,0,0,0,1,0,20180127,20180217
607,0,0,0,0,0,0,1,20180128,20180218
608,0,0,0,0,0,1,0,20180127,20180217
5270,1,0,0,0,0,0,0,20180129,20180212
1108,0,1,0,0,0,0,0,20180130,20180213
5374,0,0,1,1,1,1,1,20180124,20180218
5426,0,1,1,1,1,1,0,20180124,20180217
5427,0,0,1,1,1,1,1,20180124,20180218
2841,0,0,0,0,0,1,0,20180127,20180217
2842,0,0,0,0,0,1,1,20180127,20180218
2839,1,1,1,1,1,1,1,20180124,20180218
2840,1,1,1,1,1,1,1,20180124,20180218
2838,1,1,1,1,1,0,0,20180124,20180216
2822,0,0,0,0,0,1,0,20180127,20180217
2825,1,1,1,1,1,0,0,20180124,20180216
2819,1,1,1,1,1,0,0,20180124,20180216
2818,1,1,1,1,1,0,0,20180124,20180216
2823,0,0,0,0,0,1,0,20180127,20180217
2849,0,0,0,0,1,0,0,20180126,20180216
2829,1,1,1,1,0,0,0,20180124,20180215
2828,1,1,1,1,1,0,0,20180124,20180216
2827,1,1,1,1,1,0,0,20180124,20180216
2832,0,0,0,0,0,1,0,20180127,20180217
2835,1,1,1,1,1,0,0,20180124,20180216
2833,0,0,0,0,1,0,0,20180126,20180216
2847,0,0,0,0,0,1,0,20180127,20180217
2848,0,0,0,0,0,1,1,20180127,20180218
2846,1,1,1,1,1,1,1,20180124,20180218
2844,1,1,1,1,1,1,0,20180124,20180217
2843,1,1,1,1,1,0,0,20180124,20180216
2845,1,1,1,1,1,1,1,20180124,20180218
3219,1,1,1,1,1,0,0,20180124,20180216
3217,1,1,1,1,1,0,0,20180124,20180216
3223,1,1,1,1,1,0,0,20180124,20180216
3222,1,1,1,1,1,0,0,20180124,20180216
3220,1,1,1,1,1,0,0,20180124,20180216
3225,1,1,0,1,1,0,0,20180125,20180216
3224,1,1,0,1,1,0,0,20180125,20180216
3215,0,0,0,0,0,1,0,20180127,20180217
4140,0,0,0,0,0,1,0,20180127,20180217
4136,1,1,1,1,1,0,0,20180124,20180216
4138,0,0,0,0,0,1,1,20180127,20180218
4139,0,0,0,0,1,0,0,20180126,20180216
4137,1,1,1,1,1,0,0,20180124,20180216
953,0,0,0,0,0,0,1,20180128,20180218
948,0,0,1,0,0,0,0,20180124,20180214
955,0,0,0,0,0,0,1,20180128,20180218
4134,1,1,1,1,1,1,0,20180124,20180217
4133,1,1,1,1,1,0,1,20180124,20180218
956,1,1,0,1,0,0,0,20180125,20180215
4122,1,1,1,1,1,0,0,20180124,20180216
4130,1,1,0,1,1,0,0,20180125,20180216
4129,1,1,1,1,1,0,0,20180124,20180216
4131,1,1,1,1,0,0,0,20180124,20180215
4132,0,0,0,0,0,1,1,20180127,20180218
4125,1,1,1,1,1,1,1,20180124,20180218
4127,0,0,0,0,1,0,0,20180126,20180216
4123,0,0,0,0,0,0,1,20180128,20180218
4124,1,1,1,1,1,1,1,20180124,20180218
4128,1,1,1,1,1,0,0,20180124,20180216
3416,0,1,1,0,1,0,0,20180124,20180216
3415,0,0,0,1,0,0,0,20180125,20180215
957,1,0,0,0,0,0,0,20180129,20180212
4143,1,1,1,1,1,0,0,20180124,20180216
4144,1,1,0,1,1,0,0,20180125,20180216
4145,0,1,1,1,1,0,0,20180124,20180216
4141,1,1,1,1,1,0,0,20180124,20180216
2327,0,0,0,0,0,1,0,20180127,20180217
2147,1,1,1,1,1,0,0,20180124,20180216
2325,1,1,1,1,1,0,0,20180124,20180216
2328,0,0,0,0,0,0,1,20180128,20180218
2326,0,1,1,1,1,1,0,20180124,20180217
2331,0,0,0,0,0,1,0,20180127,20180217
2329,1,1,1,1,1,0,0,20180124,20180216
2330,0,1,1,1,1,1,0,20180124,20180217
2332,0,0,0,0,0,0,1,20180128,20180218
5074,0,1,1,1,1,1,0,20180124,20180217
5075,0,0,0,0,0,1,0,20180127,20180217
5072,1,1,1,1,1,0,0,20180124,20180216
