,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_dest_name,gtfs_stop_name,osm_stop_id,gtfs_agency_name,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_osm:ref:FR:STIF,osm_destination,osm_name
21265,StopPoint:59:4036647,100100076:76,36947,LOUVRE - RIVOLI,HOTEL DE VILLE,StopPoint:Node:2073394402,RATP,100100076:76,36947,Louvre-Rivoli,Hôtel de Ville
21267,StopPoint:59:4199318,100100076:76,36950,LOUVRE - RIVOLI,MAIRIE DE BAGNOLET,StopPoint:Node:2841476304,RATP,100100076:76,36950,Louvre-Rivoli,Mairie de Bagnolet
21269,StopPoint:59:4199378,100100076:76,7828,LOUVRE - RIVOLI,MARIE-ANNE COLOMBIER,StopPoint:Node:2841476318,RATP,100100076:76,7828,Louvre-Rivoli,Marie-Anne Colombier
21270,StopPoint:59:4459252,100100076:76,422537,LOUISE MICHEL,CHATELET,StopPoint:Node:2079093343,RATP,100100076:76,422537,Louise Michel (Bagnolet),Châtelet
21271,StopPoint:59:3740518,100100080:80,28523,PORTE DE VERSAILLES,SAINT-AUGUSTIN,StopPoint:Node:817222305,RATP,100100080:80,28523,Porte de Versailles,Saint-Augustin
21272,StopPoint:59:3740519,100100080:80,36546,MAIRIE DU 18E - JULES JOFFRIN,SAINT-AUGUSTIN,StopPoint:Node:977993861,RATP,100100080:80,36546,Mairie du 18e - Jules Joffrin,Saint-Augustin
21273,StopPoint:59:3749639,100100080:80,22774,MAIRIE DU 18E - JULES JOFFRIN,MAIRIE DU 18E - JULES JOFFRIN,StopPoint:Node:5448974943,RATP,100100080:80,22774,Mairie du 18e - Jules Joffrin,Mairie du 18e - Jules Joffrin
21274,StopPoint:59:3749642,100100080:80,25940,PORTE DE VERSAILLES,CUSTINE - MONT-CENIS,StopPoint:Node:5447400930,RATP,100100080:80,25940,Porte de Versailles,Custine - Mont-Cenis
21275,StopPoint:59:3749643,100100080:80,22773,MAIRIE DU 18E - JULES JOFFRIN,CUSTINE - MONT-CENIS,StopPoint:Node:5448974945,RATP,100100080:80,22773,Mairie du 18e - Jules Joffrin,Custine - Mont-Cenis
21276,StopPoint:59:3749645,100100080:80,25939,MAIRIE DU 18E - JULES JOFFRIN,LAMARCK - CAULAINCOURT,StopPoint:Node:5448974946,RATP,100100080:80,25939,Mairie du 18e - Jules Joffrin,Lamarck - Caulaincourt
21277,StopPoint:59:3749875,100100080:80,22767,MAIRIE DU 18E - JULES JOFFRIN,PORTE DE VERSAILLES,StopPoint:Node:5447400943,RATP,100100080:80,22767,Mairie du 18e - Jules Joffrin,Porte de Versailles
21280,StopPoint:59:3749876,100100080:80,22768,PORTE DE VERSAILLES,PORTE DE VERSAILLES,StopPoint:Node:5447400943,RATP,100100080:80,22768,Porte de Versailles,Porte de Versailles
21281,StopPoint:59:3749877,100100080:80,17566,MAIRIE DU 18E - JULES JOFFRIN,PORTE DE VERSAILLES.,StopPoint:Node:5866597663,RATP,100100080:80,17566,Mairie du 18e - Jules Joffrin,Porte de Versailles
21282,StopPoint:59:3749878,100100080:80,36293,MAIRIE DU 18E - JULES JOFFRIN,VAUGIRARD - CROIX-NIVERT,StopPoint:Node:985727413,RATP,100100080:80,36293,Mairie du 18e - Jules Joffrin,Vaugirard - Croix Nivert
21283,StopPoint:59:3749879,100100080:80,36294,MAIRIE DU 18E - JULES JOFFRIN,HOPITAL DE VAUGIRARD,StopPoint:Node:985727450,RATP,100100080:80,36294,Mairie du 18e - Jules Joffrin,Hôpital de Vaugirard
21284,StopPoint:59:3749880,100100080:80,22769,MAIRIE DU 18E - JULES JOFFRIN,CONVENTION - VAUGIRARD,StopPoint:Node:5866597672,RATP,100100080:80,22769,Mairie du 18e - Jules Joffrin,Convention - Vaugirard
21285,StopPoint:59:3749881,100100080:80,39319,MAIRIE DU 18E - JULES JOFFRIN,ABBE GROULT,StopPoint:Node:985727434,RATP,100100080:80,39319,Mairie du 18e - Jules Joffrin,Abbé Groult
21286,StopPoint:59:3749882,100100080:80,8446,PORTE DE VERSAILLES,ABBE GROULT,StopPoint:Node:985449355,RATP,100100080:80,8446,Porte de Versailles,Abbé Groult
21287,StopPoint:59:3749883,100100080:80,39321,MAIRIE DU 18E - JULES JOFFRIN,VAUGIRARD - FAVORITES,StopPoint:Node:306912828,RATP,100100080:80,39321,Mairie du 18e - Jules Joffrin,Vaugirard - Favorites
21288,StopPoint:59:3749884,100100080:80,24250,MAIRIE DU 18E - JULES JOFFRIN,CAMBRONNE - VAUGIRARD,StopPoint:Node:256324811,RATP,100100080:80,24250,Mairie du 18e - Jules Joffrin,Cambronne - Vaugirard
21289,StopPoint:59:3749885,100100080:80,28675,MAIRIE DU 18E - JULES JOFFRIN,CAMBRONNE - LECOURBE,StopPoint:Node:259442664,RATP,100100080:80,28675,Mairie du 18e - Jules Joffrin,Cambronne - Lecourbe
21290,StopPoint:59:3749886,100100080:80,24264,PORTE DE VERSAILLES,CAMBRONNE - LECOURBE,StopPoint:Node:259282878,RATP,100100080:80,24264,Porte de Versailles,Cambronne - Lecourbe
21291,StopPoint:59:3749887,100100080:80,39816,MAIRIE DU 18E - JULES JOFFRIN,MAIRIE DU 15E,StopPoint:Node:5589044737,RATP,100100080:80,39816,Mairie du 18e - Jules Joffrin,Mairie du 15e
21292,StopPoint:59:3749888,100100080:80,39323,PORTE DE VERSAILLES,MAIRIE DU 15E,StopPoint:Node:259442692,RATP,100100080:80,39323,Porte de Versailles,Mairie du 15e
21293,StopPoint:59:3749889,100100080:80,25758,MAIRIE DU 18E - JULES JOFFRIN,PECLET,StopPoint:Node:989024746,RATP,100100080:80,25758,Mairie du 18e - Jules Joffrin,Péclet
21294,StopPoint:59:3749890,100100080:80,24267,MAIRIE DU 18E - JULES JOFFRIN,FONDARY,StopPoint:Node:5589044735,RATP,100100080:80,24267,Mairie du 18e - Jules Joffrin,Fondary
21295,StopPoint:59:3749891,100100080:80,24265,MAIRIE DU 18E - JULES JOFFRIN,CAMBRONNE,StopPoint:Node:5464007130,RATP,100100080:80,24265,Mairie du 18e - Jules Joffrin,Cambronne
21296,StopPoint:59:3749892,100100080:80,24263,PORTE DE VERSAILLES,CAMBRONNE,StopPoint:Node:259282789,RATP,100100080:80,24263,Porte de Versailles,Cambronne
21297,StopPoint:59:3749894,100100080:80,24268,PORTE DE VERSAILLES,LA MOTTE PICQUET - GRENELLE,StopPoint:Node:5447400951,RATP,100100080:80,24268,Porte de Versailles,La Motte-Picquet - Grenelle
21298,StopPoint:59:3749895,100100080:80,36301,MAIRIE DU 18E - JULES JOFFRIN,GAL DE BOLLARDIERE,StopPoint:Node:267314163,RATP,100100080:80,36301,Mairie du 18e - Jules Joffrin,Général de Bollardière
21299,StopPoint:59:3749896,100100080:80,20122,MAIRIE DU 18E - JULES JOFFRIN,ECOLE MILITAIRE,StopPoint:Node:582750180,RATP,100100080:80,20122,Mairie du 18e - Jules Joffrin,École Militaire
21300,StopPoint:59:3749897,100100080:80,26345,PORTE DE VERSAILLES,ECOLE MILITAIRE,StopPoint:Node:2042462144,RATP,100100080:80,26345,Porte de Versailles,École Militaire
21301,StopPoint:59:3749898,100100080:80,26313,MAIRIE DU 18E - JULES JOFFRIN,BOSQUET - GRENELLE,StopPoint:Node:1179777386,RATP,100100080:80,26313,Mairie du 18e - Jules Joffrin,Bosquet - Grenelle
21302,StopPoint:59:3749899,100100080:80,22765,PORTE DE VERSAILLES,BOSQUET - GRENELLE,StopPoint:Node:582742784,RATP,100100080:80,22765,Porte de Versailles,Bosquet - Grenelle
21303,StopPoint:59:3749900,100100080:80,26314,MAIRIE DU 18E - JULES JOFFRIN,BOSQUET - SAINT-DOMINIQUE,StopPoint:Node:3934037119,RATP,100100080:80,26314,Mairie du 18e - Jules Joffrin,Bosquet – Saint-Dominique
21304,StopPoint:59:3749901,100100080:80,22766,PORTE DE VERSAILLES,BOSQUET - SAINT-DOMINIQUE,StopPoint:Node:582742868,RATP,100100080:80,22766,Porte de Versailles,Bosquet – Saint-Dominique
21305,StopPoint:59:3749902,100100080:80,26177,MAIRIE DU 18E - JULES JOFFRIN,BOSQUET - RAPP,StopPoint:Node:2697524466,RATP,100100080:80,26177,Mairie du 18e - Jules Joffrin,Bosquet - Rapp
21306,StopPoint:59:3749903,100100080:80,37352,PORTE DE VERSAILLES,BOSQUET - RAPP,StopPoint:Node:5091119318,RATP,100100080:80,37352,Porte de Versailles,Bosquet - Rapp
21307,StopPoint:59:3749904,100100080:80,22770,MAIRIE DU 18E - JULES JOFFRIN,ALMA - MARCEAU,StopPoint:Node:646559102,RATP,100100080:80,22770,Mairie du 18e - Jules Joffrin,Alma – Marceau
21308,StopPoint:59:3749905,100100080:80,26178,PORTE DE VERSAILLES,ALMA - MARCEAU,StopPoint:Node:2042462229,RATP,100100080:80,26178,Porte de Versailles,Alma – Marceau
21309,StopPoint:59:3749906,100100080:80,22771,MAIRIE DU 18E - JULES JOFFRIN,MONTAIGNE - FRANCOIS 1ER,StopPoint:Node:1300458214,RATP,100100080:80,22771,Mairie du 18e - Jules Joffrin,Montaigne - François 1er
21310,StopPoint:59:3749907,100100080:80,26179,PORTE DE VERSAILLES,MONTAIGNE - FRANCOIS 1ER,StopPoint:Node:830630337,RATP,100100080:80,26179,Porte de Versailles,Montaigne - François 1er
21311,StopPoint:59:3749908,100100080:80,27488,MAIRIE DU 18E - JULES JOFFRIN,ROND-POINT DES CHAMPS-ELYSEES,StopPoint:Node:830630718,RATP,100100080:80,27488,Mairie du 18e - Jules Joffrin,Rond-Point des Champs-Élysées
21312,StopPoint:59:3749909,100100080:80,22772,PORTE DE VERSAILLES,ROND-POINT DES CHAMPS-ELYSEES,StopPoint:Node:831025088,RATP,100100080:80,22772,Porte de Versailles,Rond-Point des Champs-Élysées
21313,StopPoint:59:3749910,100100080:80,27332,MAIRIE DU 18E - JULES JOFFRIN,ROND-POINT DES CHAMPS-ELYSEES - MATIGNON,StopPoint:Node:827520648,RATP,100100080:80,27332,Mairie du 18e - Jules Joffrin,Rond-Point des Champs-Élysées - Matignon
21314,StopPoint:59:3749911,100100080:80,27214,MAIRIE DU 18E - JULES JOFFRIN,MATIGNON - SAINT-HONORE,StopPoint:Node:5070885929,RATP,100100080:80,27214,Mairie du 18e - Jules Joffrin,Matignon - Saint-Honoré
21315,StopPoint:59:3749912,100100080:80,27213,MAIRIE DU 18E - JULES JOFFRIN,HAUSSMANN - MIROMESNIL,StopPoint:Node:827520645,RATP,100100080:80,27213,Mairie du 18e - Jules Joffrin,Haussmann - Miromesnil
21316,StopPoint:59:3749915,100100080:80,39724,MAIRIE DU 18E - JULES JOFFRIN,GARE SAINT-LAZARE,StopPoint:Node:817830328,RATP,100100080:80,39724,Mairie du 18e - Jules Joffrin,Gare Saint-Lazare
21317,StopPoint:59:3749917,100100080:80,37141,MAIRIE DU 18E - JULES JOFFRIN,EUROPE,StopPoint:Node:5979563850,RATP,100100080:80,37141,Mairie du 18e - Jules Joffrin,Europe
21318,StopPoint:59:3749918,100100080:80,8412,PORTE DE VERSAILLES,EUROPE,StopPoint:Node:5979563851,RATP,100100080:80,8412,Porte de Versailles,Europe
21319,StopPoint:59:3749919,100100080:80,9105,MAIRIE DU 18E - JULES JOFFRIN,BUCAREST,StopPoint:Node:5979563852,RATP,100100080:80,9105,Mairie du 18e - Jules Joffrin,Bucarest
21320,StopPoint:59:3749920,100100080:80,28229,PORTE DE VERSAILLES,BUCAREST,StopPoint:Node:5979563840,RATP,100100080:80,28229,Porte de Versailles,Bucarest
21321,StopPoint:59:3749921,100100080:80,36554,MAIRIE DU 18E - JULES JOFFRIN,PLACE DE CLICHY,StopPoint:Node:5979563841,RATP,100100080:80,36554,Mairie du 18e - Jules Joffrin,Place de Clichy
21322,StopPoint:59:3749923,100100080:80,22756,MAIRIE DU 18E - JULES JOFFRIN,CLICHY - CAULAINCOURT,StopPoint:Node:2042462344,RATP,100100080:80,22756,Mairie du 18e - Jules Joffrin,Clichy - Caulaincourt
21323,StopPoint:59:3749924,100100080:80,26343,MAIRIE DU 18E - JULES JOFFRIN,DAMREMONT - CAULAINCOURT,StopPoint:Node:5590981855,RATP,100100080:80,26343,Mairie du 18e - Jules Joffrin,Damrémont - Caulaincourt
21324,StopPoint:59:3749925,100100080:80,22757,PORTE DE VERSAILLES,DAMREMONT - CAULAINCOURT,StopPoint:Node:5447400934,RATP,100100080:80,22757,Porte de Versailles,Damrémont - Caulaincourt
21325,StopPoint:59:3749926,100100080:80,26344,MAIRIE DU 18E - JULES JOFFRIN,SQUARE CAULAINCOURT,StopPoint:Node:540662545,RATP,100100080:80,26344,Mairie du 18e - Jules Joffrin,Square Caulaincourt
21326,StopPoint:59:3749927,100100080:80,26342,PORTE DE VERSAILLES,SQUARE CAULAINCOURT,StopPoint:Node:540661257,RATP,100100080:80,26342,Porte de Versailles,Square Caulaincourt
21327,StopPoint:59:3749929,100100080:80,25943,PORTE DE VERSAILLES,LAMARCK - CAULAINCOURT,StopPoint:Node:1361000501,RATP,100100080:80,25943,Porte de Versailles,Lamarck - Caulaincourt
21328,StopPoint:59:3749933,100100080:80,426972,PORTE DE VERSAILLES,MAIRIE DU 18E - JULES JOFFRIN,StopPoint:Node:5448914296,RATP,100100080:80,426972,Porte de Versailles,Mairie du 18e - Jules Joffrin
21329,StopPoint:59:3749934,100100080:80,25942,PORTE DE VERSAILLES,MARCADET,StopPoint:Node:1657988058,RATP,100100080:80,25942,Porte de Versailles,Marcadet
21330,StopPoint:59:3749935,100100080:80,25941,PORTE DE VERSAILLES,CUSTINE - RAMEY,StopPoint:Node:5447400928,RATP,100100080:80,25941,Porte de Versailles,Custine - Ramey
21331,StopPoint:59:3749936,100100080:80,35852,PORTE DE VERSAILLES,PLACE DE CLICHY - CAULAINCOURT,StopPoint:Node:821879320,RATP,100100080:80,35852,Porte de Versailles,Place de Clichy - Caulaincourt
21332,StopPoint:59:3749937,100100080:80,39809,PORTE DE VERSAILLES,PASQUIER - ANJOU,StopPoint:Node:827576223,RATP,100100080:80,39809,Porte de Versailles,Pasquier - Anjou
21333,StopPoint:59:3749938,100100080:80,27212,PORTE DE VERSAILLES,LA BOETIE - MIROMESNIL,StopPoint:Node:827576221,RATP,100100080:80,27212,Porte de Versailles,La Boétie - Miromesnil
21334,StopPoint:59:3749939,100100080:80,36545,PORTE DE VERSAILLES,SAINT-PHILIPPE-DU-ROULE,StopPoint:Node:826750539,RATP,100100080:80,36545,Porte de Versailles,Saint-Philippe du Roule
21335,StopPoint:59:3749940,100100080:80,22775,PORTE DE VERSAILLES,ROND-POINT DES CHAMPS-ELYSEES - FRANKLIN D. ROOSEVELT,StopPoint:Node:4943073422,RATP,100100080:80,22775,Porte de Versailles,Rond-Point des Champs-Élysées - F. D. Roosevelt
21336,StopPoint:59:3749941,100100080:80,36300,PORTE DE VERSAILLES,GAL DE BOLLARDIERE,StopPoint:Node:267314165,RATP,100100080:80,36300,Porte de Versailles,Général de Bollardière
21337,StopPoint:59:3749942,100100080:80,24266,PORTE DE VERSAILLES,MIOLLIS,StopPoint:Node:259282760,RATP,100100080:80,24266,Porte de Versailles,Miollis
21338,StopPoint:59:3749943,100100080:80,27047,PORTE DE VERSAILLES,CONVENTION - LECOURBE,StopPoint:Node:985449411,RATP,100100080:80,27047,Porte de Versailles,Convention - Lecourbe
21339,StopPoint:59:3749944,100100080:80,24270,PORTE DE VERSAILLES,DURANTON,StopPoint:Node:2799010405,RATP,100100080:80,24270,Porte de Versailles,Duranton
21340,StopPoint:59:3749945,100100080:80,24269,PORTE DE VERSAILLES,HAMEAU,StopPoint:Node:1916203811,RATP,100100080:80,24269,Porte de Versailles,Hameau
21341,StopPoint:59:3749946,100100080:80,39817,PORTE DE VERSAILLES,BOULEVARD VICTOR,StopPoint:Node:1916203808,RATP,100100080:80,39817,Porte de Versailles,Boulevard Victor
21342,StopPoint:59:4036741,100100080:80,35847,PORTE DE VERSAILLES,PLACE DE CLICHY,StopPoint:Node:819866738,RATP,100100080:80,35847,Porte de Versailles,Place de Clichy
21343,StopPoint:59:4459239,100100080:80,37510,PORTE DE VERSAILLES,GARE SAINT-LAZARE,StopPoint:Node:1213810472,RATP,100100080:80,37510,Porte de Versailles,Gare Saint-Lazare
21344,StopPoint:59:3687091,100100081:81,26652,PORTE DE SAINT-OUEN,PALAIS ROYAL - MUSEE DU LOUVRE,StopPoint:Node:2039186979,RATP,100100081:81,26652,Porte de Saint-Ouen,Palais Royal - Musée du Louvre
21345,StopPoint:59:3747811,100100081:81,22749,CHATELET,HAVRE - HAUSSMANN,StopPoint:Node:3829714353,RATP,100100081:81,22749,Châtelet,Havre - Haussmann
21346,StopPoint:59:3747813,100100081:81,9118,CHATELET,AUBER,StopPoint:Node:5979568548,RATP,100100081:81,9118,Châtelet,Auber
21347,StopPoint:59:3747818,100100081:81,29437,PORTE DE SAINT-OUEN,OPERA - 4 SEPTEMBRE,StopPoint:Node:974091284,RATP,100100081:81,29437,Porte de Saint-Ouen,Opéra - 4 Septembre
21348,StopPoint:59:3764507,100100081:81,37354,CHATELET,LOUVRE - RIVOLI,StopPoint:Node:5979568537,RATP,100100081:81,37354,Châtelet,Louvre - Rivoli
21349,StopPoint:59:3764800,100100081:81,20100,CHATELET,OPERA,StopPoint:Node:974091353,RATP,100100081:81,20100,Châtelet,Opéra
21350,StopPoint:59:3764802,100100081:81,28265,CHATELET,OPERA - 4 SEPTEMBRE,StopPoint:Node:974091368,RATP,100100081:81,28265,Châtelet,Opéra - 4 Septembre
21351,StopPoint:59:3764805,100100081:81,28266,PORTE DE SAINT-OUEN,PYRAMIDES,StopPoint:Node:4878252722,RATP,100100081:81,28266,Porte de Saint-Ouen,Pyramides
21352,StopPoint:59:3764806,100100081:81,27067,CHATELET,PALAIS ROYAL - COMEDIE FRANCAISE,StopPoint:Node:5143667127,RATP,100100081:81,27067,Châtelet,Palais Royal - Comédie Française
21353,StopPoint:59:3764807,100100081:81,26956,CHATELET,SAINT-HONORE - VALOIS,StopPoint:Node:2039176056,RATP,100100081:81,26956,Châtelet,Saint-Honoré - Valois
21354,StopPoint:59:3764810,100100081:81,39791,CHATELET,PONT NEUF - QUAI DU LOUVRE,StopPoint:Node:4879118835,RATP,100100081:81,39791,Châtelet,Pont Neuf - Quai du Louvre
21355,StopPoint:59:3764811,100100081:81,39799,CHATELET,CHATELET,StopPoint:Node:2042622866,RATP,100100081:81,39799,Châtelet,Châtelet
21356,StopPoint:59:3764845,100100081:81,37729,PORTE DE SAINT-OUEN,RIVOLI - PONT NEUF,StopPoint:Node:1573123801,RATP,100100081:81,37729,Porte de Saint-Ouen,Rivoli - Pont Neuf
21357,StopPoint:59:3811286,100100081:81,30010,PORTE DE SAINT-OUEN,OPERA,StopPoint:Node:1315326998,RATP,100100081:81,30010,Porte de Saint-Ouen,Opéra
21358,StopPoint:59:3926207,100100081:81,36556,PORTE DE SAINT-OUEN,PETITS CHAMPS - DANIELLE CASANOVA,StopPoint:Node:2042622874,RATP,100100081:81,36556,Porte de Saint-Ouen,Petits Champs - Danielle Casanova
21359,StopPoint:59:3926217,100100081:81,22739,CHATELET,GARE SAINT-LAZARE,StopPoint:Node:977993864,RATP,100100081:81,22739,Châtelet,Gare Saint-Lazare
21360,StopPoint:59:3926221,100100081:81,9106,CHATELET,PLACE DE CLICHY,StopPoint:Node:819187329,RATP,100100081:81,9106,Châtelet,Place de Clichy
21361,StopPoint:59:3926242,100100081:81,29793,CHATELET,LIEGE,StopPoint:Node:5664751537,RATP,100100081:81,29793,Châtelet,Liège
21362,StopPoint:59:3926243,100100081:81,35851,CHATELET,GARE SAINT-LAZARE - BUDAPEST,StopPoint:Node:819102097,RATP,100100081:81,35851,Châtelet,Gare Saint-Lazare - Budapest
21363,StopPoint:59:4016286,100100081:81,29455,PORTE DE SAINT-OUEN,GANNERON,StopPoint:Node:5979563881,RATP,100100081:81,29455,Porte de Saint-Ouen,Ganneron
21364,StopPoint:59:4016325,100100081:81,27321,PORTE DE SAINT-OUEN,CHATELET,StopPoint:Node:2071154731,RATP,100100081:81,27321,Porte de Saint-Ouen,Châtelet
21365,StopPoint:59:4016338,100100081:81,40818,PORTE DE SAINT-OUEN,HAUSSMANN - MOGADOR,StopPoint:Node:2334291901,RATP,100100081:81,40818,Porte de Saint-Ouen,Haussmann - Mogador
21366,StopPoint:59:4016339,100100081:81,37374,PORTE DE SAINT-OUEN,TRINITE,StopPoint:Node:3247829817,RATP,100100081:81,37374,Porte de Saint-Ouen,Trinité
21367,StopPoint:59:4016341,100100081:81,37369,PORTE DE SAINT-OUEN,PLACE DE CLICHY,StopPoint:Node:2042462328,RATP,100100081:81,37369,Porte de Saint-Ouen,Place de Clichy
21368,StopPoint:59:4016343,100100081:81,37373,PORTE DE SAINT-OUEN,LA FOURCHE,StopPoint:Node:2042462373,RATP,100100081:81,37373,Porte de Saint-Ouen,La Fourche
21369,StopPoint:59:4016344,100100081:81,37372,PORTE DE SAINT-OUEN,DAVY,StopPoint:Node:5715619356,RATP,100100081:81,37372,Porte de Saint-Ouen,Davy
21370,StopPoint:59:4016345,100100081:81,28566,PORTE DE SAINT-OUEN,GUY MOQUET,StopPoint:Node:1909277660,RATP,100100081:81,28566,Porte de Saint-Ouen,Guy Môquet
21371,StopPoint:59:4016346,100100081:81,9125,PORTE DE SAINT-OUEN,NAVIER,StopPoint:Node:1909837654,RATP,100100081:81,9125,Porte de Saint-Ouen,Navier
21372,StopPoint:59:4016347,100100081:81,21698,PORTE DE SAINT-OUEN,PORTE DE SAINT-OUEN - HOPITAL BICHAT,StopPoint:Node:2042462391,RATP,100100081:81,21698,Porte de Saint-Ouen,Porte de Saint-Ouen - Hopital Bichat
21374,StopPoint:59:4016349,100100081:81,25771,CHATELET,PORTE DE SAINT-OUEN,StopPoint:Node:2071154732,RATP,100100081:81,25771,Châtelet,Porte de Saint-Ouen
21375,StopPoint:59:4016350,100100081:81,40800,CHATELET,PORTE DE SAINT-OUEN - HOPITAL BICHAT,StopPoint:Node:2042462389,RATP,100100081:81,40800,Châtelet,Porte de Saint-Ouen - Hopital Bichat
21376,StopPoint:59:4016351,100100081:81,28567,CHATELET,NAVIER,StopPoint:Node:3702859004,RATP,100100081:81,28567,Châtelet,Navier
21377,StopPoint:59:4016352,100100081:81,37375,CHATELET,GUY MOQUET,StopPoint:Node:2042462379,RATP,100100081:81,37375,Châtelet,Guy Môquet
21378,StopPoint:59:4016353,100100081:81,9124,CHATELET,DAVY,StopPoint:Node:5715908087,RATP,100100081:81,9124,Châtelet,Davy
21379,StopPoint:59:4016354,100100081:81,8419,CHATELET,LA FOURCHE,StopPoint:Node:597271655,RATP,100100081:81,8419,Châtelet,La Fourche
21380,StopPoint:59:4045024,100100081:81,30135,PORTE DE SAINT-OUEN,LIEGE,StopPoint:Node:3247829814,RATP,100100081:81,30135,Porte de Saint-Ouen,Liège
21381,StopPoint:59:5158073,100100081:81,427506,CHATELET,GANNERON,StopPoint:Node:5979563879,RATP,100100081:81,427506,Châtelet,Ganneron
21386,StopPoint:59:3749713,100100082:82,28709,LUXEMBOURG,CHARTRES,StopPoint:Node:4325578680,RATP,100100082:82,28709,Luxembourg,Chartres
21387,StopPoint:59:3749895,100100082:82,36301,LUXEMBOURG,GAL DE BOLLARDIERE,StopPoint:Node:267314163,RATP,100100082:82,36301,Luxembourg,Général de Bollardière
21388,StopPoint:59:3764641,100100082:82,22964,LUXEMBOURG,LUXEMBOURG,StopPoint:Node:831393959,RATP,100100082:82,22964,Luxembourg,Luxembourg
21391,StopPoint:59:3764746,100100082:82,26787,LUXEMBOURG,MAINE - VAUGIRARD,StopPoint:Node:831294979,RATP,100100082:82,26787,Luxembourg,Maine - Vaugirard
21392,StopPoint:59:3764747,100100082:82,26757,LUXEMBOURG,PLACE DU 18 JUIN 1940,StopPoint:Node:831294976,RATP,100100082:82,26757,Luxembourg,Place du 18 Juin 1940 - Rue de l'Arrivée
21395,StopPoint:59:3764967,100100082:82,37380,LUXEMBOURG,PLACE DU 18 JUIN 1940,StopPoint:Node:765989532,RATP,100100082:82,37380,Luxembourg,Place du 18 Juin 1940
21396,StopPoint:59:3764968,100100082:82,427582,LUXEMBOURG,VAVIN,StopPoint:Node:2042462016,RATP,100100082:82,427582,Luxembourg,Vavin
21401,StopPoint:59:3812970,100100082:82,23504,LUXEMBOURG,AUGUSTE COMTE,StopPoint:Node:4412162493,RATP,100100082:82,23504,Luxembourg,Auguste Comte
21404,StopPoint:59:3812972,100100082:82,26785,LUXEMBOURG,GUYNEMER - VAVIN,StopPoint:Node:2042462030,RATP,100100082:82,26785,Luxembourg,Guynemer - Vavin
21411,StopPoint:59:3812979,100100082:82,26786,LUXEMBOURG,DUROC,StopPoint:Node:831294994,RATP,100100082:82,26786,Luxembourg,Duroc
21414,StopPoint:59:3812981,100100082:82,36742,LUXEMBOURG,OUDINOT,StopPoint:Node:993959753,RATP,100100082:82,36742,Luxembourg,Oudinot
21417,StopPoint:59:3812987,100100082:82,36302,LUXEMBOURG,ECOLE MILITAIRE,StopPoint:Node:2042462151,RATP,100100082:82,36302,Luxembourg,École Militaire
21427,StopPoint:59:3812994,100100082:82,9107,LUXEMBOURG,TOUR EIFFEL,StopPoint:Node:4412226591,RATP,100100082:82,9107,Luxembourg,Tour Eiffel
21430,StopPoint:59:3812996,100100082:82,37376,LUXEMBOURG,VARSOVIE,StopPoint:Node:3930453366,RATP,100100082:82,37376,Luxembourg,Varsovie
21433,StopPoint:59:3812998,100100082:82,23177,LUXEMBOURG,IENA,StopPoint:Node:925849954,RATP,100100082:82,23177,Luxembourg,Iéna
21436,StopPoint:59:3813000,100100082:82,25777,LUXEMBOURG,LUBECK,StopPoint:Node:5678423700,RATP,100100082:82,25777,Luxembourg,Lübeck
21439,StopPoint:59:3813002,100100082:82,23496,LUXEMBOURG,KLEBER - BOISSIERE,StopPoint:Node:5370704523,RATP,100100082:82,23496,Luxembourg,Kléber - Boissière
21443,StopPoint:59:3813005,100100082:82,23506,LUXEMBOURG,VICTOR HUGO - POINCARE,StopPoint:Node:937195063,RATP,100100082:82,23506,Luxembourg,Victor Hugo - Poincaré
21446,StopPoint:59:3813007,100100082:82,25326,LUXEMBOURG,FOCH,StopPoint:Node:937854330,RATP,100100082:82,25326,Luxembourg,Foch
21449,StopPoint:59:3813009,100100082:82,25324,LUXEMBOURG,ALPHAND,StopPoint:Node:938079693,RATP,100100082:82,25324,Luxembourg,Alphand
21452,StopPoint:59:3813011,100100082:82,25325,LUXEMBOURG,PORTE MAILLOT,StopPoint:Node:5529663796,RATP,100100082:82,25325,Luxembourg,Porte Maillot
21455,StopPoint:59:3813014,100100082:82,25327,LUXEMBOURG,PARMENTIER,StopPoint:Node:5529653130,RATP,100100082:82,25327,Luxembourg,Parmentier
21458,StopPoint:59:3813018,100100082:82,29155,LUXEMBOURG,EGLISE SAINT-PIERRE,StopPoint:Node:4971856325,RATP,100100082:82,29155,Luxembourg,Église Saint-Pierre
21461,StopPoint:59:3813020,100100082:82,29277,LUXEMBOURG,SAINTE-FOY,StopPoint:Node:3500399313,RATP,100100082:82,29277,Luxembourg,Sainte-Foy
21466,StopPoint:59:3813025,100100082:82,9109,LUXEMBOURG,PERRONET,StopPoint:Node:947307415,RATP,100100082:82,9109,Luxembourg,Perronet
21472,StopPoint:59:3813027,100100082:82,9110,LUXEMBOURG,HOPITAL AMERICAIN,StopPoint:Node:2070105382,RATP,100100082:82,9110,Luxembourg,Hôpital Américan
21475,StopPoint:59:3813029,100100082:82,23507,LUXEMBOURG,BINEAU - CHATEAU,StopPoint:Node:947307314,RATP,100100082:82,23507,Luxembourg,Bineau - Château
